species,individualID,materialSampleID,decimalLatitude,decimalLongitude,locationID_short,depthOfBottomInMetersCorrected,depthOfColonyinMetersCorrected,depthOfColonyinMeters,locationID,clusterID_num
Spis,484,RRAP-ECO03-2021-Spis-ONLI-484,-14.667794,145.441894,ONLI_BA2S,NA,NA,NA,ONLI_BA2S_1,296
Spis,404,RRAP-ECO03-2021-Spis-ONMO-404,-16.847173,146.217432,ONMO_BA1D,NA,NA,NA,ONMO_BA1D_1,319
Spis,408,RRAP-ECO03-2021-Spis-ONMO-408,-16.847173,146.217432,ONMO_BA1D,NA,NA,NA,ONMO_BA1D_1,319
Spis,491,RRAP-ECO03-2021-Spis-ONLI-491,-14.687707,145.465276,ONLI_LA1S,NA,NA,NA,ONLI_LA1S_1,302
Spis,493,RRAP-ECO03-2021-Spis-ONLI-493,-14.687707,145.465276,ONLI_LA1S,NA,NA,NA,ONLI_LA1S_1,302
Spis,494,RRAP-ECO03-2021-Spis-ONLI-494,-14.687707,145.465276,ONLI_LA1S,NA,NA,NA,ONLI_LA1S_1,302
Spis,415,RRAP-ECO03-2021-Spis-ONMO-415,-16.881947,146.18378,ONMO_BA2D,NA,NA,NA,ONMO_BA2D_1,327
Spis,416,RRAP-ECO03-2021-Spis-ONMO-416,-16.881947,146.18378,ONMO_BA2D,NA,NA,NA,ONMO_BA2D_1,327
Spis,419,RRAP-ECO03-2021-Spis-ONMO-419,-16.881947,146.18378,ONMO_BA2D,NA,NA,NA,ONMO_BA2D_1,327
Spis,427,RRAP-ECO03-2021-Spis-ONMO-427,-16.882002,146.183993,ONMO_BA2S,NA,NA,NA,ONMO_BA2S_1,314
Spis,545,RRAP-ECO03-2022-Spis-PAPE-545,-18.57151,146.49538,PAOR_FL1D,NA,NA,NA,PAOR_FL1D_1,333
Spis,548,RRAP-ECO03-2022-Spis-PAPE-548,-18.57151,146.49538,PAOR_FL1D,NA,NA,NA,PAOR_FL1D_1,333
Spis,550,RRAP-ECO03-2022-Spis-PAPE-550,-18.57151,146.49538,PAOR_FL1D,NA,NA,NA,PAOR_FL1D_1,333
Spis,551,RRAP-ECO03-2022-Spis-PAPE-551,-18.57151,146.49538,PAOR_FL1D,NA,NA,NA,PAOR_FL1D_1,333
Spis,528,RRAP-ECO03-2022-Spis-PAPE-528,-18.53935,146.4995,PAPE_FR1D,NA,NA,NA,PAPE_FR1D_1,356
Spis,529,RRAP-ECO03-2022-Spis-PAPE-529,-18.53935,146.4995,PAPE_FR1D,NA,NA,NA,PAPE_FR1D_1,356
Spis,530,RRAP-ECO03-2022-Spis-PAPE-530,-18.53935,146.4995,PAPE_FR1D,NA,NA,NA,PAPE_FR1D_1,356
Spis,531,RRAP-ECO03-2022-Spis-PAPE-531,-18.53935,146.4995,PAPE_FR1D,NA,NA,NA,PAPE_FR1D_1,356
Spis,532,RRAP-ECO03-2022-Spis-PAPE-532,-18.53935,146.4995,PAPE_FR1D,NA,NA,NA,PAPE_FR1D_1,356
Spis,327,RRAP-ECO03-2021-Spis-ONMO-327,-16.872083,146.25367,ONMO_FR1D,NA,NA,NA,ONMO_FR1D_1,315
Spis,328,RRAP-ECO03-2021-Spis-ONMO-328,-16.872083,146.25367,ONMO_FR1D,NA,NA,NA,ONMO_FR1D_1,315
Spis,333,RRAP-ECO03-2021-Spis-ONMO-333,-16.872083,146.25367,ONMO_FR1D,NA,NA,NA,ONMO_FR1D_1,315
Spis,334,RRAP-ECO03-2021-Spis-ONMO-334,-16.872083,146.25367,ONMO_FR1D,NA,NA,NA,ONMO_FR1D_1,315
Spis,342,RRAP-ECO03-2021-Spis-ONMO-342,-16.872041,146.253615,ONMO_FR1S,NA,NA,NA,ONMO_FR1S_1,315
Spis,347,RRAP-ECO03-2021-Spis-ONMO-347,-16.883036,146.244797,ONMO_FR2D,NA,NA,NA,ONMO_FR2D_1,329
Spis,348,RRAP-ECO03-2021-Spis-ONMO-348,-16.883036,146.244797,ONMO_FR2D,NA,NA,NA,ONMO_FR2D_1,329
Spis,349,RRAP-ECO03-2021-Spis-ONMO-349,-16.883036,146.244797,ONMO_FR2D,NA,NA,NA,ONMO_FR2D_1,329
Spis,350,RRAP-ECO03-2021-Spis-ONMO-350,-16.883036,146.244797,ONMO_FR2D,NA,NA,NA,ONMO_FR2D_1,329
Spis,351,RRAP-ECO03-2021-Spis-ONMO-351,-16.883036,146.244797,ONMO_FR2D,NA,NA,NA,ONMO_FR2D_1,329
Spis,360,RRAP-ECO03-2021-Spis-ONMO-360,-16.882674,146.244602,ONMO_FR2S,NA,NA,NA,ONMO_FR2S_1,313
Spis,362,RRAP-ECO03-2021-Spis-ONMO-362,-16.882674,146.244602,ONMO_FR2S,NA,NA,NA,ONMO_FR2S_1,313
Spis,443,RRAP-ECO03-2021-Spis-ONLI-443,-14.691274,145.46938,ONLI_FR1S,NA,NA,NA,ONLI_FR1S_1,287
Spis,445,RRAP-ECO03-2021-Spis-ONLI-445,-14.691274,145.46938,ONLI_FR1S,NA,NA,NA,ONLI_FR1S_1,287
Spis,381,RRAP-ECO03-2021-Spis-ONMO-381,-16.859841,146.225679,ONMO_LA1S,NA,NA,NA,ONMO_LA1S_1,317
Spis,382,RRAP-ECO03-2021-Spis-ONMO-382,-16.859841,146.225679,ONMO_LA1S,NA,NA,NA,ONMO_LA1S_1,317
Spis,385,RRAP-ECO03-2021-Spis-ONMO-385,-16.859841,146.225679,ONMO_LA1S,NA,NA,NA,ONMO_LA1S_1,317
Spis,386,RRAP-ECO03-2021-Spis-ONMO-386,-16.859841,146.225679,ONMO_LA1S,NA,NA,NA,ONMO_LA1S_1,317
Spis,393,RRAP-ECO03-2021-Spis-ONMO-393,-16.859925,146.225746,ONMO_LA1D,NA,NA,NA,ONMO_LA1D_1,317
Spis,395,RRAP-ECO03-2021-Spis-ONMO-395,-16.859925,146.225746,ONMO_LA1D,NA,NA,NA,ONMO_LA1D_1,317
Spis,396,RRAP-ECO03-2021-Spis-ONMO-396,-16.859925,146.225746,ONMO_LA1D,NA,NA,NA,ONMO_LA1D_1,317
Spis,403,RRAP-ECO03-2021-Spis-ONMO-403,-16.847173,146.217432,ONMO_BA1D,NA,NA,NA,ONMO_BA1D_1,319
Spis,558,RRAP-ECO03-2022-Spis-PAPE-558,-18.54103,146.48862,PAPE_BA2S,NA,NA,NA,PAPE_BA2S_1,348
Spis,562,RRAP-ECO03-2022-Spis-PAPE-562,-18.54103,146.48862,PAPE_BA2S,NA,NA,NA,PAPE_BA2S_1,348
Spis,410,RRAP-ECO03-2021-Spis-ONMO-410,-16.847173,146.217432,ONMO_BA1D,NA,NA,NA,ONMO_BA1D_1,319
Spis,412,RRAP-ECO03-2021-Spis-ONMO-412,-16.847173,146.217432,ONMO_BA1D,NA,NA,NA,ONMO_BA1D_1,319
Spis,414,RRAP-ECO03-2021-Spis-ONMO-414,-16.881947,146.18378,ONMO_BA2D,NA,NA,NA,ONMO_BA2D_1,327
Spis,533,RRAP-ECO03-2022-Spis-PAPE-533,-18.53935,146.4995,PAPE_FR1D,NA,NA,NA,PAPE_FR1D_1,356
Spis,535,RRAP-ECO03-2022-Spis-PAPE-535,-18.53935,146.4995,PAPE_FR1D,NA,NA,NA,PAPE_FR1D_1,356
Spis,538,RRAP-ECO03-2022-Spis-PAPE-538,-18.53935,146.4995,PAPE_FR1D,NA,NA,NA,PAPE_FR1D_1,356
Spis,539,RRAP-ECO03-2022-Spis-PAPE-539,-18.53935,146.4995,PAPE_FR1D,NA,NA,NA,PAPE_FR1D_1,356
Spis,540,RRAP-ECO03-2022-Spis-PAPE-540,-18.53935,146.4995,PAPE_FR1D,NA,NA,NA,PAPE_FR1D_1,356
Spis,541,RRAP-ECO03-2022-Spis-PAPE-541,-18.55054,146.48822,PAPE_BA1D,NA,NA,NA,PAPE_BA1D_1,354
Spis,542,RRAP-ECO03-2022-Spis-PAPE-542,-18.55054,146.48822,PAPE_BA1D,NA,NA,NA,PAPE_BA1D_1,354
Spis,543,RRAP-ECO03-2022-Spis-PAPE-543,-18.55054,146.48822,PAPE_BA1D,NA,NA,NA,PAPE_BA1D_1,354
Spis,363,RRAP-ECO03-2021-Spis-ONMO-363,-16.882674,146.244602,ONMO_FR2S,NA,NA,NA,ONMO_FR2S_1,313
Spis,364,RRAP-ECO03-2021-Spis-ONMO-364,-16.882674,146.244602,ONMO_FR2S,NA,NA,NA,ONMO_FR2S_1,313
Spis,564,RRAP-ECO03-2022-Spis-PAPE-564,-18.54103,146.48862,PAPE_BA2S,NA,NA,NA,PAPE_BA2S_1,348
Spis,566,RRAP-ECO03-2022-Spis-PAPE-566,-18.54083,146.48846,PAPE_BA2D,NA,NA,NA,PAPE_BA2D_1,355
Spis,256,RRAP-ECO03-2021-Spis-CBHE-256,-23.428042,151.952424,CBHE_BA1D_P1,NA,NA,NA,CBHE_BA1D_P1_1,58
Spis,259,RRAP-ECO03-2021-Spis-CBHE-259,-23.428403,151.952614,CBHE_BA1S_P1,NA,NA,NA,CBHE_BA1S_P1_1,55
Spis,1382,RRAP-ECO03-2022-Spis-CBHE-1382,-23.428454,151.952486,CBHE_BA1S_P2,NA,NA,NA,CBHE_BA1S_P2_1,53
Spis,1396,RRAP-ECO03-2022-Spis-CBHE-1396,-23.43404,151.920592,CBHE_BA2D_P1,NA,NA,NA,CBHE_BA2D_P1_1,47
Spis,1398,RRAP-ECO03-2022-Spis-CBHE-1398,-23.43398,151.920474,CBHE_BA2D_P2,NA,NA,NA,CBHE_BA2D_P2_1,50
Spis,1400,RRAP-ECO03-2022-Spis-CBHE-1400,-23.43398,151.920474,CBHE_BA2D_P2,NA,NA,NA,CBHE_BA2D_P2_1,50
Spis,1408,RRAP-ECO03-2022-Spis-CBHE-1408,-23.434092,151.920032,CBHE_BA2D_P4,NA,NA,NA,CBHE_BA2D_P4_1,45
Spis,1412,RRAP-ECO03-2022-Spis-CBHE-1412,-23.433933,151.921201,CBHE_BA2S_P1,NA,NA,NA,CBHE_BA2S_P1_1,51
Spis,1418,RRAP-ECO03-2022-Spis-CBHE-1418,-23.434023,151.92083,CBHE_BA2S_P3,NA,NA,NA,CBHE_BA2S_P3_1,48
Spis,1423,RRAP-ECO03-2022-Spis-CBHE-1423,-23.434039,151.920667,CBHE_BA2S_P4,NA,NA,NA,CBHE_BA2S_P4_1,47
Spis,1334,RRAP-ECO03-2022-Spis-CBHE-1334,-23.456009,151.925543,CBHE_FL1S_P1,NA,NA,NA,CBHE_FL1S_P1_1,25
Spis,1335,RRAP-ECO03-2022-Spis-CBHE-1335,-23.45611,151.925544,CBHE_FL1S_P2,NA,NA,NA,CBHE_FL1S_P2_1,25
Spis,1346,RRAP-ECO03-2022-Spis-CBHE-1346,-23.456329,151.925771,CBHE_FL1S_P4,NA,NA,NA,CBHE_FL1S_P4_1,23
Spis,1324,RRAP-ECO03-2022-Spis-CBHE-1324,-23.471979,151.977698,CBHE_FR1S_P2,NA,NA,NA,CBHE_FR1S_P2_1,14
Spis,1279,RRAP-ECO03-2022-Spis-CBHE-1279,-23.470813,151.950752,CBHE_FR2D_P1,NA,NA,NA,CBHE_FR2D_P1_1,19
Spis,1281,RRAP-ECO03-2022-Spis-CBHE-1281,-23.470813,151.950752,CBHE_FR2D_P1,NA,NA,NA,CBHE_FR2D_P1_1,19
Spis,1282,RRAP-ECO03-2022-Spis-CBHE-1282,-23.470846,151.95092,CBHE_FR2D_P2,NA,NA,NA,CBHE_FR2D_P2_1,18
Spis,1284,RRAP-ECO03-2022-Spis-CBHE-1284,-23.470846,151.95092,CBHE_FR2D_P2,NA,NA,NA,CBHE_FR2D_P2_1,18
Spis,1287,RRAP-ECO03-2022-Spis-CBHE-1287,-23.470867,151.951202,CBHE_FR2D_P3,NA,NA,NA,CBHE_FR2D_P3_1,16
Spis,1289,RRAP-ECO03-2022-Spis-CBHE-1289,-23.470385,151.950706,CBHE_FR2S_P1,NA,NA,NA,CBHE_FR2S_P1_1,59
Spis,1261,RRAP-ECO03-2022-Spis-CBLM-1261,-23.917562,152.392049,CBLM_FL2S_P1,NA,NA,NA,CBLM_FL2S_P1_1,100
Spis,1262,RRAP-ECO03-2022-Spis-CBLM-1262,-23.917562,152.392049,CBLM_FL2S_P1,NA,NA,NA,CBLM_FL2S_P1_1,100
Spis,1259,RRAP-ECO03-2022-Spis-CBLM-1259,-23.917562,152.392049,CBLM_FL2S_P1,NA,NA,NA,CBLM_FL2S_P1_1,100
Spis,1264,RRAP-ECO03-2022-Spis-CBLM-1264,-23.917562,152.392049,CBLM_FL2S_P1,NA,NA,NA,CBLM_FL2S_P1_1,100
Spis,1271,RRAP-ECO03-2022-Spis-CBLM-1271,-23.917494,152.392486,CBLM_FL2S_P3,NA,NA,NA,CBLM_FL2S_P3_1,101
Spis,1274,RRAP-ECO03-2022-Spis-CBLM-1274,-23.916998,152.392632,CBLM_FL2S_P4,NA,NA,NA,CBLM_FL2S_P4_1,102
Spis,1275,RRAP-ECO03-2022-Spis-CBLM-1275,-23.916998,152.392632,CBLM_FL2S_P4,NA,NA,NA,CBLM_FL2S_P4_1,102
Spis,1239,RRAP-ECO03-2022-Spis-CBLM-1239,-23.896076,152.414039,CBLM_LA1S,NA,NA,NA,CBLM_LA1S_1,86
Spis,BLCH145A,RRAP-ECO03-2022-Spis-OCCH-BLCH145A,-18.653038,147.708644,OCCH_BA1S_P1,NA,NA,NA,OCCH_BA1S_P1_1,238
Spis,BLCH148A,RRAP-ECO03-2022-Spis-OCCH-BLCH148A,-18.653174,147.70855,OCCH_BA1S_P2,NA,NA,NA,OCCH_BA1S_P2_1,240
Spis,BLCH151A,RRAP-ECO03-2022-Spis-OCCH-BLCH151A,-18.653342,147.708605,OCCH_BA1S_P3,NA,NA,NA,OCCH_BA1S_P3_1,241
Spis,BLCH152A,RRAP-ECO03-2022-Spis-OCCH-BLCH152A,-18.653342,147.708605,OCCH_BA1S_P3,NA,NA,NA,OCCH_BA1S_P3_1,241
Spis,BLCH154A,RRAP-ECO03-2022-Spis-OCCH-BLCH154A,-18.653342,147.708605,OCCH_BA1S_P3,NA,NA,NA,OCCH_BA1S_P3_1,241
Spis,BLCH157A,RRAP-ECO03-2022-Spis-OCCH-BLCH157A,-18.653383,147.708433,OCCH_BA1S_P4,NA,NA,NA,OCCH_BA1S_P4_1,242
Spis,BLCH174A,RRAP-ECO03-2022-Spis-OCCH-BLCH174A,-18.660533,147.702401,OCCH_BA2S_P4,NA,NA,NA,OCCH_BA2S_P4_1,244
Spis,BLCH4A,RRAP-ECO03-2022-Spis-OCDA-BLCH4A,-18.82578,147.627365,OCDA_BA1D_P3,NA,NA,NA,OCDA_BA1D_P3_1,273
Spis,BLCH16A,RRAP-ECO03-2022-Spis-OCDA-BLCH16A,-18.8259,147.62727,OCDA_BA1S_P3,NA,NA,NA,OCDA_BA1S_P3_1,255
Spis,BLCH20A,RRAP-ECO03-2022-Spis-OCDA-BLCH20A,-18.8259,147.62727,OCDA_BA1S_P2,NA,NA,NA,OCDA_BA1S_P2_1,255
Spis,BLCH9A,RRAP-ECO03-2022-Spis-OCDA-BLCH9A,-18.8259,147.62727,OCDA_BA1S_P1,NA,NA,NA,OCDA_BA1S_P1_1,255
Spis,BLCH11A,RRAP-ECO03-2022-Spis-OCDA-BLCH11A,-18.8259,147.62727,OCDA_BA1S_P1,NA,NA,NA,OCDA_BA1S_P1_1,255
Spis,BLCH10A,RRAP-ECO03-2022-Spis-OCDA-BLCH10A,-18.8259,147.62727,OCDA_BA1S_P1,NA,NA,NA,OCDA_BA1S_P1_1,255
Spis,BLCH101A,RRAP-ECO03-2022-Spis-OCDA-BLCH101A,-18.814495,147.637185,OCDA_BA2S_P1,NA,NA,NA,OCDA_BA2S_P1_1,264
Spis,BLCH55A,RRAP-ECO03-2022-Spis-OCDA-BLCH55A,-18.814495,147.637185,OCDA_BA2S_P1,NA,NA,NA,OCDA_BA2S_P1_1,264
Spis,BLCH86A,RRAP-ECO03-2022-Spis-OCDA-BLCH86A,-18.814495,147.637185,OCDA_BA2S_P1,NA,NA,NA,OCDA_BA2S_P1_1,264
Spis,BLCH87A,RRAP-ECO03-2022-Spis-OCDA-BLCH87A,-18.814495,147.637185,OCDA_BA2S_P1,NA,NA,NA,OCDA_BA2S_P1_1,264
Spis,BLCH91A,RRAP-ECO03-2022-Spis-OCDA-BLCH91A,-18.814495,147.637185,OCDA_BA2S_P1,NA,NA,NA,OCDA_BA2S_P1_1,264
Spis,BLCH93A,RRAP-ECO03-2022-Spis-OCDA-BLCH93A,-18.814495,147.637185,OCDA_BA2S_P1,NA,NA,NA,OCDA_BA2S_P1_1,264
Spis,BLCH99A,RRAP-ECO03-2022-Spis-OCDA-BLCH99A,-18.814495,147.637185,OCDA_BA2S_P1,NA,NA,NA,OCDA_BA2S_P1_1,264
Spis,BLCH56A,RRAP-ECO03-2022-Spis-OCDA-BLCH56A,-18.814495,147.637185,OCDA_BA2S_P1,NA,NA,NA,OCDA_BA2S_P1_1,264
Spis,BLCH85A,RRAP-ECO03-2022-Spis-OCDA-BLCH85A,-18.814495,147.637185,OCDA_BA2S_P1,NA,NA,NA,OCDA_BA2S_P1_1,264
Spis,BLCH49A,RRAP-ECO03-2022-Spis-OCDA-BLCH49A,-18.805915,147.668855,OCDA_FL1D_P1,NA,NA,NA,OCDA_FL1D_P1_1,267
Spis,BLCH46A,RRAP-ECO03-2022-Spis-OCDA-BLCH46A,-18.805915,147.668855,OCDA_FL1D_P1,NA,NA,NA,OCDA_FL1D_P1_1,267
Spis,BLCH42A,RRAP-ECO03-2022-Spis-OCDA-BLCH42A,-18.805915,147.668855,OCDA_FL1D_P1,NA,NA,NA,OCDA_FL1D_P1_1,267
Spis,BLCH109A,RRAP-ECO03-2022-Spis-OCDA-BLCH109A,-18.805835,147.66868,OCDA_FL1S_P1,NA,NA,NA,OCDA_FL1S_P1_1,274
Spis,BLCH112A,RRAP-ECO03-2022-Spis-OCDA-BLCH112A,-18.805835,147.66868,OCDA_FL1S_P1,NA,NA,NA,OCDA_FL1S_P1_1,274
Spis,BLCH114A,RRAP-ECO03-2022-Spis-OCDA-BLCH114A,-18.805835,147.66868,OCDA_FL1S_P1,NA,NA,NA,OCDA_FL1S_P1_1,274
Spis,BLCH108A,RRAP-ECO03-2022-Spis-OCDA-BLCH108A,-18.805835,147.66868,OCDA_FL1S_P1,NA,NA,NA,OCDA_FL1S_P1_1,274
Spis,BLCH122A,RRAP-ECO03-2022-Spis-OCDA-BLCH122A,-18.805575,147.66835,OCDA_FL1S_P4,NA,NA,NA,OCDA_FL1S_P4_1,272
Spis,BLCH117A,RRAP-ECO03-2022-Spis-OCDA-BLCH117A,-18.805575,147.66835,OCDA_FL1S_P4,NA,NA,NA,OCDA_FL1S_P4_1,272
Spis,BLCH121A,RRAP-ECO03-2022-Spis-OCDA-BLCH121A,-18.805575,147.66835,OCDA_FL1S_P4,NA,NA,NA,OCDA_FL1S_P4_1,272
Spis,BLCH120A,RRAP-ECO03-2022-Spis-OCDA-BLCH120A,-18.805575,147.66835,OCDA_FL1S_P4,NA,NA,NA,OCDA_FL1S_P4_1,272
Spis,BLCH118A,RRAP-ECO03-2022-Spis-OCDA-BLCH118A,-18.805575,147.66835,OCDA_FL1S_P4,NA,NA,NA,OCDA_FL1S_P4_1,272
Spis,BLCH35A,RRAP-ECO03-2022-Spis-OCDA-BLCH35A,-18.819682,147.663926,OCDA_FR1D_P1,NA,NA,NA,OCDA_FR1D_P1_1,258
Spis,BLCH38A,RRAP-ECO03-2022-Spis-OCDA-BLCH38A,-18.819682,147.663926,OCDA_FR1D_P1,NA,NA,NA,OCDA_FR1D_P1_1,258
Spis,BLCH41A,RRAP-ECO03-2022-Spis-OCDA-BLCH41A,-18.819682,147.663926,OCDA_FR1D_P1,NA,NA,NA,OCDA_FR1D_P1_1,258
Spis,BLCH32A,RRAP-ECO03-2022-Spis-OCDA-BLCH32A,-18.819488,147.663784,OCDA_FR1S_P2,NA,NA,NA,OCDA_FR1S_P2_1,260
Spis,BLCH31A,RRAP-ECO03-2022-Spis-OCDA-BLCH31A,-18.819488,147.663784,OCDA_FR1S_P2,NA,NA,NA,OCDA_FR1S_P2_1,260
Spis,BLCH22A,RRAP-ECO03-2022-Spis-OCDA-BLCH22A,-18.819619,147.663714,OCDA_FR1S_P1,NA,NA,NA,OCDA_FR1S_P1_1,259
Spis,BLCH63A,RRAP-ECO03-2022-Spis-OCDA-BLCH63A,-18.831927,147.652497,OCDA_FR2S_P1,NA,NA,NA,OCDA_FR2S_P1_1,247
Spis,BLCH78A,RRAP-ECO03-2022-Spis-OCDA-BLCH78A,-18.831637,147.652715,OCDA_FR2S_P3,NA,NA,NA,OCDA_FR2S_P3_1,248
Spis,BLCH105A,RRAP-ECO03-2022-Spis-OCDA-BLCH105A,-18.832909,147.633422,OCDA_LA1S_P2,NA,NA,NA,OCDA_LA1S_P2_1,275
Spis,BLCH107A,RRAP-ECO03-2022-Spis-OCDA-BLCH107A,-18.833181,147.633291,OCDA_LA1S_P4,NA,NA,NA,OCDA_LA1S_P4_1,245
Spis,BLCH193B,RRAP-ECO03-2022-Spis-OCLB-BLCH193B,-18.949138,147.693068,OCLB_BA1S_P1,NA,NA,NA,OCLB_BA1S_P1_1,282
Spis,BLCH184B,RRAP-ECO03-2022-Spis-OCLB-BLCH184B,-18.949138,147.693068,OCLB_BA1S_P1,NA,NA,NA,OCLB_BA1S_P1_1,282
Spis,BLCH194B,RRAP-ECO03-2022-Spis-OCLB-BLCH194B,-18.949138,147.693068,OCLB_BA1S_P1,NA,NA,NA,OCLB_BA1S_P1_1,282
Spis,BLCH197B,RRAP-ECO03-2022-Spis-OCLB-BLCH197B,-18.949567,147.6928,OCLB_BA1S_P4,NA,NA,NA,OCLB_BA1S_P4_1,277
Spis,BLCH195B,RRAP-ECO03-2022-Spis-OCLB-BLCH195B,-18.949567,147.6928,OCLB_BA1S_P4,NA,NA,NA,OCLB_BA1S_P4_1,277
Spis,BLCH196B,RRAP-ECO03-2022-Spis-OCLB-BLCH196B,-18.949567,147.6928,OCLB_BA1S_P4,NA,NA,NA,OCLB_BA1S_P4_1,277
Spis,BLCH182A,RRAP-ECO03-2022-Spis-OCLB-BLCH182A,-18.944065,147.699442,OCLB_FL1S_P1,NA,NA,NA,OCLB_FL1S_P1_1,283
Spis,BLCH190A,RRAP-ECO03-2022-Spis-OCLB-BLCH190A,-18.943917,147.699257,OCLB_FL1S_P3,NA,NA,NA,OCLB_FL1S_P3_1,285
Spis,810,RRAP-ECO03-2022-Spis-ONLI-810,-14.650714,145.450096,ONLI_BA1S_P1,NA,NA,NA,ONLI_BA1S_P1_1,295
Spis,814,RRAP-ECO03-2022-Spis-ONLI-814,-14.650714,145.450096,ONLI_BA1S_P3,NA,NA,NA,ONLI_BA1S_P3_1,295
Spis,815,RRAP-ECO03-2022-Spis-ONLI-815,-14.650714,145.450096,ONLI_BA1S_P3,NA,NA,NA,ONLI_BA1S_P3_1,295
Spis,804,RRAP-ECO03-2022-Spis-ONLI-804,-14.69179,145.469116,ONLI_FR1S_P1,NA,NA,NA,ONLI_FR1S_P1_1,297
Spis,805,RRAP-ECO03-2022-Spis-ONLI-805,-14.691434,145.469348,ONLI_FR1S_P2,NA,NA,NA,ONLI_FR1S_P2_1,298
Spis,807,RRAP-ECO03-2022-Spis-ONLI-807,-14.691127,145.469436,ONLI_FR1S_P4,NA,NA,NA,ONLI_FR1S_P4_1,299
Spis,792,RRAP-ECO03-2022-Spis-ONLI-792,-14.691434,145.469348,ONLI_FR1S_P2,NA,NA,NA,ONLI_FR1S_P2_1,298
Spis,798,RRAP-ECO03-2022-Spis-ONLI-798,-14.691434,145.469348,ONLI_FR1S_P2,NA,NA,NA,ONLI_FR1S_P2_1,298
Spis,793,RRAP-ECO03-2022-Spis-ONLI-793,-14.691301,145.469412,ONLI_FR1S_P3,NA,NA,NA,ONLI_FR1S_P3_1,287
Spis,817,RRAP-ECO03-2022-Spis-ONLI-817,-14.649595,145.493099,ONLI_FR2S_P1,NA,NA,NA,ONLI_FR2S_P1_1,294
Spis,820,RRAP-ECO03-2022-Spis-ONLI-820,-14.649549,145.493068,ONLI_FR2S_P2,NA,NA,NA,ONLI_FR2S_P2_1,294
Spis,823,RRAP-ECO03-2022-Spis-ONLI-823,-14.649456,145.492929,ONLI_FR2S_P3,NA,NA,NA,ONLI_FR2S_P3_1,300
Spis,822,RRAP-ECO03-2022-Spis-ONLI-822,-14.649287,145.492785,ONLI_FR2S_P4,NA,NA,NA,ONLI_FR2S_P4_1,301
Ahya1,Ahya_98a,RRAP-ECT01-2021-Ahya-CBLM-98_L4,-23.90721786,152.3869001,CBLM,NA,NA,NA,CBLM_53,79
Ahya1,Ahya_97a,RRAP-ECT01-2021-Ahya-CBLM-97_L4,-23.90720923,152.38690450000001,CBLM,NA,NA,NA,CBLM_54,79
Ahya1,Ahya_80a,RRAP-ECT01-2021-Ahya-CBLM-80_L2,-23.90720135,152.3869153,CBLM,NA,NA,NA,CBLM_55,79
Ahya1,Ahya_79a,RRAP-ECT01-2021-Ahya-CBLM-79_L2,-23.90718978,152.3869184,CBLM,NA,NA,NA,CBLM_56,79
Ahya1,Ahya_99a,RRAP-ECT01-2021-Ahya-CBLM-99,-23.90718517,152.386885,CBLM,NA,NA,NA,CBLM_57,79
Ahya1,Ahya_101a,RRAP-ECT01-2021-Ahya-CBLM-101,-23.90718332,152.3868906,CBLM,NA,NA,NA,CBLM_59,79
Ahya1,Ahya_100a,RRAP-ECT01-2021-Ahya-CBLM-100_L3,-23.90718265,152.3868982,CBLM,NA,NA,NA,CBLM_60,79
Ahya1,Ahya_102a,RRAP-ECT01-2021-Ahya-CBLM-102_L3,-23.90717134,152.3868998,CBLM,NA,NA,NA,CBLM_61,79
Ahya1,Ahya_106a,RRAP-ECT01-2021-Ahya-CBLM-106_L3,-23.90711007,152.3869808,CBLM,NA,NA,NA,CBLM_62,79
Ahya1,Ahya_103a,RRAP-ECT01-2021-Ahya-CBLM-103,-23.90710185,152.3869429,CBLM,NA,NA,NA,CBLM_63,79
Ahya1,Ahya_104a,RRAP-ECT01-2021-Ahya-CBLM-104a_L3,-23.90709305,152.3869322,CBLM,NA,NA,NA,CBLM_64,79
Ahya1,Ahya_144a,RRAP-ECT01-2021-Ahya-SYKE-144a_L4,-23.44464317,152.0246978,SYKE,NA,NA,NA,SYKE_1,375
Ahya1,Ahya_12,RRAP-ECT01-2021-Ahya-21550-12_L3,-21.95560763,152.2969331,21-550,NA,NA,NA,21-550_31,6
Ahya1,Ahya_42a,RRAP-ECT01-2021-Ahya-ECAY-42_L3,-21.47311921,152.5610228,ECAY,NA,NA,NA,ECAY_3,105
Ahya1,Ahya_71a,RRAP-ECT01-2021-Ahya-ECAY-71_L2,-21.47067765,152.5653065,ECAY,NA,NA,NA,ECAY_10,108
Ahya1,Ahya_84a,RRAP-ECT01-2021-Ahya-ECAY-84_L2,-21.47034539,152.5614061,ECAY,NA,NA,NA,ECAY_14,111
Ahya1,Ahya_69a,RRAP-ECT01-2021-Ahya-ECAY-69_L2,-21.47028998,152.5652801,ECAY,NA,NA,NA,ECAY_15,112
Ahya1,Ahya_83a,RRAP-ECT01-2021-Ahya-ECAY-83_L2,-21.47025185,152.5616974,ECAY,NA,NA,NA,ECAY_16,113
Ahya1,Ahya_75a,RRAP-ECT01-2021-Ahya-ECAY-75_L2,-21.47008899,152.5651574,ECAY,NA,NA,NA,ECAY_20,116
Ahya1,Ahya_73a,RRAP-ECT01-2021-Ahya-ECAY-73_L2,-21.47001984,152.5649245,ECAY,NA,NA,NA,ECAY_22,117
