species,individualID,materialSampleID,decimalLatitude,decimalLongitude,locationID_short,depthOfBottomInMetersCorrected,depthOfColonyinMetersCorrected,depthOfColonyinMeters
Aken,Aken-1186,RRAP-ECT01-2023-Aken-STCR-1186,-16.07530475,145.8442474,STCR,NA,0.7,2.2
Aken,Aken-1184,RRAP-ECT01-2023-Aken-STCR-1184,-16.07522378,145.8441445,STCR,NA,0.8,2.3
Aken,Aken-1213,RRAP-ECT01-2023-Aken-STCR-1213,-16.07518681,145.8439535,STCR,NA,0.5,1.9
Aken,Aken-1210,RRAP-ECT01-2023-Aken-STCR-1210,-16.07517382,145.8440667,STCR,NA,0.9,2.3
Aken,Aken-1211,RRAP-ECT01-2023-Aken-STCR-1211,-16.07512772,145.8440568,STCR,NA,1,2.4
Aken,Aken-1180,RRAP-ECT01-2023-Aken-STCR-1180,-16.07501498,145.8441398,STCR,NA,2.5,4.1
Aken,Aken-1134,RRAP-ECT01-2023-Aken-STCR-1134,-16.07495463,145.8441315,STCR,NA,0.9,2.5
Aken,Aken-1125,RRAP-ECT01-2023-Aken-MACK-1125,-16.0394302,145.6508361,MACK,NA,0.8,3
Aken,Aken-1123,RRAP-ECT01-2023-Aken-MACK-1123,-16.03942056,145.6509333,MACK,NA,0.3,2.5
Aken,Aken-1124,RRAP-ECT01-2023-Aken-MACK-1124,-16.03941025,145.6508773,MACK,NA,1.1,3.3
Aken,Aken-1126,RRAP-ECT01-2023-Aken-MACK-1126,-16.03940791,145.6509741,MACK,NA,-0.1,2.1
Aken,Aken-1122,RRAP-ECT01-2023-Aken-MACK-1122,-16.03939785,145.6509673,MACK,NA,0.5,2.7
Aken,Aken-1121,RRAP-ECT01-2023-Aken-MACK-1121,-16.03934973,145.6509577,MACK,NA,1.2,3.4
Aken,Aken-1119,RRAP-ECT01-2023-Aken-MACK-1119,-16.03933096,145.6510354,MACK,NA,0.2,2.4
Aken,Aken-1127,RRAP-ECT01-2023-Aken-MACK-1127,-16.03932174,145.6510782,MACK,NA,-0.1,2.1
Aken,Aken-1174,RRAP-ECT01-2023-Aken-MACK-1174,-16.03927782,145.6509957,MACK,NA,-0.1,2.1
Aken,Aken-1118,RRAP-ECT01-2023-Aken-MACK-1118,-16.03927195,145.6509903,MACK,NA,-0.2,2
Aken,Aken-1117,RRAP-ECT01-2023-Aken-MACK-1117,-16.03924437,145.6509522,MACK,NA,-0.4,1.7
Aken,Aken-1175,RRAP-ECT01-2023-Aken-MACK-1175,-16.03923457,145.6509672,MACK,NA,-0.3,1.9
Aken,Aken-1165,RRAP-ECT01-2023-Aken-MACK-1165,-16.03923339,145.6511666,MACK,NA,-0.2,2
Aken,Aken-1172,RRAP-ECT01-2023-Aken-MACK-1172,-16.03922241,145.6509547,MACK,NA,-0.4,1.8
Aken,Aken-1163,RRAP-ECT01-2023-Aken-MACK-1163,-16.03918905,145.6510447,MACK,NA,-0.4,1.8
Aken,Aken-1162,RRAP-ECT01-2023-Aken-MACK-1162,-16.03918126,145.6510126,MACK,NA,-0.4,1.8
Aken,Aken-1116,RRAP-ECT01-2023-Aken-MACK-1116,-16.03917782,145.6509124,MACK,NA,0,2.1
Aken,Aken-1161,RRAP-ECT01-2023-Aken-MACK-1161,-16.03916944,145.6510051,MACK,NA,-0.4,1.8
Aken,Aken-1170,RRAP-ECT01-2023-Aken-MACK-1170,-16.03916517,145.6510868,MACK,NA,-0.4,1.8
Aken,Aken-1169,RRAP-ECT01-2023-Aken-MACK-1169,-16.03915846,145.6511107,MACK,NA,-0.1,2.1
Aken,Aken-1167,RRAP-ECT01-2023-Aken-MACK-1167,-16.03913574,145.6511559,MACK,NA,-0.5,1.7
Aken,Aken-1115,RRAP-ECT01-2023-Aken-MACK-1115,-16.03909358,145.6509169,MACK,NA,0.5,2.6
Aken,Aken-1178,RRAP-ECT01-2023-Aken-MACK-1178,-16.03907179,145.6510109,MACK,NA,-0.3,1.9
Aken,Aken-1114,RRAP-ECT01-2023-Aken-MACK-1114,-16.03903533,145.6509726,MACK,NA,0.3,2.4
Aken,Aken-1113,RRAP-ECT01-2023-Aken-MACK-1113,-16.03898898,145.6510248,MACK,NA,0.8,2.9
Aken,Aken-1156,RRAP-ECT01-2023-Aken-MACK-1156,-16.03895981,145.6510985,MACK,NA,-0.2,1.9
Aken,Aken-1157,RRAP-ECT01-2023-Aken-MACK-1157,-16.03895889,145.6510878,MACK,NA,-0.3,1.8
Aken,Aken-1155,RRAP-ECT01-2023-Aken-MACK-1155,-16.03891253,145.6511143,MACK,NA,-0.4,1.7
Aken,Aken-1154,RRAP-ECT01-2023-Aken-MACK-1154,-16.03883165,145.6511304,MACK,NA,-0.3,1.8
Aken,Aken-1152,RRAP-ECT01-2023-Aken-MACK-1152,-16.03880625,145.6511914,MACK,NA,-0.4,1.7
Aken,Aken-1109,RRAP-ECT01-2023-Aken-MACK-1109,-16.03878488,145.6511149,MACK,NA,-0.1,2
Aken,Aken-1108,RRAP-ECT01-2023-Aken-MACK-1108,-16.03874188,145.6511755,MACK,NA,1.5,3.6
Aken,Aken-1130,RRAP-ECT01-2023-Aken-MACK-1130,-16.038648,145.6513682,MACK,NA,0,2.2
Aken,Aken-1131,RRAP-ECT01-2023-Aken-MACK-1131,-16.03860232,145.6514855,MACK,NA,-0.4,1.8
Aken,Aken-1246,RRAP-ECT01-2023-Aken-MART-1246,-14.78067999,145.3578195,MART,NA,2.6,4.3
Aken,Aken-1248,RRAP-ECT01-2023-Aken-MART-1248,-14.78066775,145.3578024,MART,NA,3.5,5.1
Aken,Aken-1247,RRAP-ECT01-2023-Aken-MART-1247,-14.78066113,145.3578278,MART,NA,3.5,5.2
Aken,Aken-1249,RRAP-ECT01-2023-Aken-MART-1249,-14.78064462,145.3577854,MART,NA,3,4.6
Aken,Aken-1250,RRAP-ECT01-2023-Aken-MART-1250,-14.78063615,145.3577796,MART,NA,3.4,5
Aken,Aken-1251,RRAP-ECT01-2023-Aken-MART-1251,-14.78063188,145.357756,MART,NA,2.6,4.2
Aken,Aken-1245,RRAP-ECT01-2023-Aken-MART-1245,-14.78059952,145.3577995,MART,NA,2.3,4
Aken,Aken-1244,RRAP-ECT01-2023-Aken-MART-1244,-14.78056608,145.3578337,MART,NA,2.3,4
Aken,Aken-1243,RRAP-ECT01-2023-Aken-MART-1243,-14.78055149,145.3578359,MART,NA,2.6,4.3
Aken,Aken-1252,RRAP-ECT01-2023-Aken-MART-1252,-14.78050497,145.3577807,MART,NA,2.7,4.3
Aken,Aken-1229,RRAP-ECT01-2023-Aken-MART-1229,-14.78048821,145.3582649,MART,NA,1.5,3.4
Aken,Aken-1242,RRAP-ECT01-2023-Aken-MART-1242,-14.78046617,145.3578927,MART,NA,2.8,4.5
Aken,Aken-1275,RRAP-ECT01-2023-Aken-MART-1275,-14.78046499,145.3594752,MART,NA,3.5,5.1
Aken,Aken-1276,RRAP-ECT01-2023-Aken-MART-1276,-14.7804354,145.3594667,MART,NA,3.6,5.2
Aken,Aken-1277,RRAP-ECT01-2023-Aken-MART-1277,-14.78043096,145.3594595,MART,NA,4,5.5
Aken,Aken-1274,RRAP-ECT01-2023-Aken-MART-1274,-14.78040464,145.3595192,MART,NA,3.5,5.1
Aken,Aken-1241,RRAP-ECT01-2023-Aken-MART-1241,-14.78040028,145.3578885,MART,NA,2.7,4.4
Aken,Aken-1272,RRAP-ECT01-2023-Aken-MART-1272,-14.78039961,145.359542,MART,NA,3,4.6
Aken,Aken-1228,RRAP-ECT01-2023-Aken-MART-1228,-14.78037556,145.3583258,MART,NA,1.7,3.6
Aken,Aken-1230,RRAP-ECT01-2023-Aken-MART-1230,-14.7803691,145.3582881,MART,NA,2.1,4
Aken,Aken-1271,RRAP-ECT01-2023-Aken-MART-1271,-14.78034429,145.359567,MART,NA,3.5,5.1
Aken,Aken-1240,RRAP-ECT01-2023-Aken-MART-1240,-14.78034278,145.3578964,MART,NA,2,3.7
Aken,Aken-1236,RRAP-ECT01-2023-Aken-MART-1236,-14.78033298,145.3581133,MART,NA,2.4,4.2
Aken,Aken-1239,RRAP-ECT01-2023-Aken-MART-1239,-14.78032946,145.358016,MART,NA,2,3.7
Aken,Aken-1227,RRAP-ECT01-2023-Aken-MART-1227,-14.78032736,145.3584102,MART,NA,2.1,4
Aken,Aken-1226,RRAP-ECT01-2023-Aken-MART-1226,-14.78032493,145.3585006,MART,NA,2.4,4.3
Aken,Aken-1233,RRAP-ECT01-2023-Aken-MART-1233,-14.78031814,145.3580776,MART,NA,2.2,4
Aken,Aken-1281,RRAP-ECT01-2023-Aken-MART-1281,-14.78031655,145.359367,MART,NA,3.2,4.4
Aken,Aken-1269,RRAP-ECT01-2023-Aken-MART-1269,-14.78031009,145.3596253,MART,NA,3,4.7
Aken,Aken-1225,RRAP-ECT01-2023-Aken-MART-1225,-14.78030423,145.3584325,MART,NA,1.6,3.5
Aken,Aken-1270,RRAP-ECT01-2023-Aken-MART-1270,-14.78029576,145.3595756,MART,NA,3.6,5.2
Aken,Aken-1235,RRAP-ECT01-2023-Aken-MART-1235,-14.78029107,145.3580329,MART,NA,0.7,2.5
Aken,Aken-1282,RRAP-ECT01-2023-Aken-MART-1282,-14.78024681,145.3593683,MART,NA,3.2,4.4
Aken,Aken-1266,RRAP-ECT01-2023-Aken-MART-1266,-14.78023273,145.3596126,MART,NA,3.9,5.6
Aken,Aken-1264,RRAP-ECT01-2023-Aken-MART-1264,-14.78017515,145.3596584,MART,NA,4,5.8
Aken,Aken-1263,RRAP-ECT01-2023-Aken-MART-1263,-14.78014673,145.3596696,MART,NA,3.5,5.3
Aken,Aken-1224,RRAP-ECT01-2023-Aken-MART-1224,-14.78013818,145.358499,MART,NA,1.6,3.6
Aken,Aken-1262,RRAP-ECT01-2023-Aken-MART-1262,-14.78013483,145.3596302,MART,NA,3.5,5.3
Aken,Aken-1261,RRAP-ECT01-2023-Aken-MART-1261,-14.78011345,145.3596182,MART,NA,3.6,5.4
Aken,Aken-1223,RRAP-ECT01-2023-Aken-MART-1223,-14.78010306,145.358533,MART,NA,0.3,2.3
Aken,Aken-1260,RRAP-ECT01-2023-Aken-MART-1260,-14.78010088,145.3596059,MART,NA,3.6,5.4
Aken,Aken-1259,RRAP-ECT01-2023-Aken-MART-1259,-14.78008982,145.3595805,MART,NA,3.6,5.4
Aken,Aken-1258,RRAP-ECT01-2023-Aken-MART-1258,-14.78008202,145.3595543,MART,NA,3.5,5.3
Aken,Aken-1256,RRAP-ECT01-2023-Aken-MART-1256,-14.7800775,145.359509,MART,NA,3.3,5.1
Aken,Aken-1257,RRAP-ECT01-2023-Aken-MART-1257,-14.78007331,145.3595384,MART,NA,3.4,5.2
Aken,Aken-1255,RRAP-ECT01-2023-Aken-MART-1255,-14.78006174,145.3594833,MART,NA,3.3,5.1
Aken,Aken-1363,RRAP-ECT01-2023-Aken-NTDR-1363,-14.74336275,145.5132172,NDIR,NA,0.2,2.8
Aken,Aken-1362,RRAP-ECT01-2023-Aken-NTDR-1362,-14.74333819,145.513238,NDIR,NA,0.2,2.8
Aken,Aken-1414,RRAP-ECT01-2023-Aken-NTDR-1414,-14.74314658,145.5130356,NDIR,NA,0.7,3.3
Aken,Aken-1367,RRAP-ECT01-2023-Aken-NTDR-1367,-14.74312462,145.5131528,NDIR,NA,0.3,2.9
Aken,Aken-1415,RRAP-ECT01-2023-Aken-NTDR-1415,-14.74310031,145.5130513,NDIR,NA,-0.1,2.5
Aken,Aken-1416,RRAP-ECT01-2023-Aken-NTDR-1416,-14.74308455,145.5130413,NDIR,NA,0.5,3.1
Aken,Aken-1368,RRAP-ECT01-2023-Aken-NTDR-1368,-14.74303979,145.5130851,NDIR,NA,1.3,3.9
Aken,Aken-1422,RRAP-ECT01-2023-Aken-NTDR-1422,-14.74303837,145.512756,NDIR,NA,-0.5,2.1
Aken,Aken-1446,RRAP-ECT01-2023-Aken-NTDR-1446,-14.74299805,145.5127886,NDIR,NA,1.1,3.7
Aken,Aken-1445,RRAP-ECT01-2023-Aken-NTDR-1445,-14.74296947,145.5128701,NDIR,NA,1.5,4.1
Aken,Aken-1447,RRAP-ECT01-2023-Aken-NTDR-1447,-14.74293871,145.5127523,NDIR,NA,1.7,4.3
Aken,Aken-1423,RRAP-ECT01-2023-Aken-NTDR-1423,-14.74292655,145.5127266,NDIR,NA,-0.6,2
Aken,Aken-1448,RRAP-ECT01-2023-Aken-NTDR-1448,-14.74289504,145.5127778,NDIR,NA,1.8,4.4
Aken,Aken-1424,RRAP-ECT01-2023-Aken-NTDR-1424,-14.7428709,145.5127718,NDIR,NA,-0.2,2.4
Aken,Aken-1426,RRAP-ECT01-2023-Aken-NTDR-1426,-14.74269488,145.5127157,NDIR,NA,0.4,2.9
Aken,Aken-1449,RRAP-ECT01-2023-Aken-NTDR-1449,-14.74258843,145.5127075,NDIR,NA,2.6,5.1
Aken,Aken-1430,RRAP-ECT01-2023-Aken-NTDR-1430,-14.74257695,145.5125664,NDIR,NA,-1,1.5
Aken,Aken-1319,RRAP-ECT01-2023-Aken-NTDR-1319,-14.74256529,145.5123842,NDIR,NA,0.5,3
Aken,Aken-1428,RRAP-ECT01-2023-Aken-NTDR-1428,-14.74255716,145.5126707,NDIR,NA,0.4,2.9
Aken,Aken-1439,RRAP-ECT01-2023-Aken-NTDR-1439,-14.74254769,145.5122226,NDIR,NA,0.4,2.9
Aken,Aken-1442,RRAP-ECT01-2023-Aken-NTDR-1442,-14.74254736,145.5122922,NDIR,NA,-0.6,1.8
Aken,Aken-1450,RRAP-ECT01-2023-Aken-NTDR-1450,-14.74252699,145.5126851,NDIR,NA,0.5,3
Aken,Aken-1438,RRAP-ECT01-2023-Aken-NTDR-1438,-14.74248357,145.5121037,NDIR,NA,0.3,2.8
Aken,Aken-1436,RRAP-ECT01-2023-Aken-NTDR-1436,-14.74241233,145.5121828,NDIR,NA,0,2.5
Aken,Aken-1432,RRAP-ECT01-2023-Aken-NTDR-1432,-14.74239355,145.5123996,NDIR,NA,2.2,4.7
Aken,Aken-1434,RRAP-ECT01-2023-Aken-NTDR-1434,-14.74238777,145.5122341,NDIR,NA,1.5,4
Aken,Aken-1324,RRAP-ECT01-2023-Aken-NTDR-1324,-14.74237788,145.5120587,NDIR,NA,-0.1,2.4
Aken,Aken-1409,RRAP-ECT01-2023-Aken-NTDR-1409,-14.74213899,145.511375,NDIR,NA,1,3.4
Aken,Aken-1407,RRAP-ECT01-2023-Aken-NTDR-1407,-14.74212214,145.5117554,NDIR,NA,0,2.4
Aken,Aken-1355,RRAP-ECT01-2023-Aken-NONA-1355,-14.65159189,145.6392939,NONA,NA,1.9,3.4
Aken,Aken-1358,RRAP-ECT01-2023-Aken-NONA-1358,-14.65152978,145.6392287,NONA,NA,1.4,2.9
Aken,Aken-1359,RRAP-ECT01-2023-Aken-NONA-1359,-14.65150497,145.6392085,NONA,NA,1.6,3
Aken,Aken-1360,RRAP-ECT01-2023-Aken-NONA-1360,-14.65150153,145.6390363,NONA,NA,4.1,5.5
Aken,Aken-1354,RRAP-ECT01-2023-Aken-NONA-1354,-14.65145401,145.6393321,NONA,NA,1.6,3.1
Aken,Aken-1353,RRAP-ECT01-2023-Aken-NONA-1353,-14.65125712,145.6393726,NONA,NA,1.8,3.3
Aken,Aken-1332,RRAP-ECT01-2023-Aken-NONA-1332,-14.6512173,145.6382539,NONA,NA,3.6,6
Aken,Aken-1333,RRAP-ECT01-2023-Aken-NONA-1333,-14.65121202,145.6382453,NONA,NA,3,5.4
Aken,Aken-1304,RRAP-ECT01-2023-Aken-NONA-1304,-14.65115586,145.6383401,NONA,NA,1.1,3.4
Aken,Aken-1302,RRAP-ECT01-2023-Aken-NONA-1302,-14.65115394,145.6383015,NONA,NA,1.1,3.4
Aken,Aken-1335,RRAP-ECT01-2023-Aken-NONA-1335,-14.65113013,145.638273,NONA,NA,1.7,4.1
Aken,Aken-1328,RRAP-ECT01-2023-Aken-NONA-1328,-14.65100474,145.6388443,NONA,NA,1.6,3.8
Aken,Aken-1343,RRAP-ECT01-2023-Aken-NONA-1343,-14.650992,145.6387967,NONA,NA,1.9,4.1
Aken,Aken-1330,RRAP-ECT01-2023-Aken-NONA-1330,-14.65098739,145.6382776,NONA,NA,0.8,3.1
Aken,Aken-1344,RRAP-ECT01-2023-Aken-NONA-1344,-14.65096802,145.6387847,NONA,NA,2.3,4.5
Aken,Aken-1337,RRAP-ECT01-2023-Aken-NONA-1337,-14.6509516,145.6382628,NONA,NA,0.9,3.2
Aken,Aken-1352,RRAP-ECT01-2023-Aken-NONA-1352,-14.65092528,145.6392295,NONA,NA,2,3.6
Aken,Aken-1310,RRAP-ECT01-2023-Aken-NONA-1310,-14.65090122,145.6385152,NONA,NA,2.3,4.6
Aken,Aken-1345,RRAP-ECT01-2023-Aken-NONA-1345,-14.65088605,145.6387328,NONA,NA,2.1,4.3
Aken,Aken-1340,RRAP-ECT01-2023-Aken-NONA-1340,-14.65085395,145.6381966,NONA,NA,4.9,7.2
Aken,Aken-1351,RRAP-ECT01-2023-Aken-NONA-1351,-14.65085286,145.6393053,NONA,NA,1.5,3.1
Aken,Aken-1315,RRAP-ECT01-2023-Aken-NONA-1315,-14.65082629,145.6382504,NONA,NA,-0.2,2.2
Aken,Aken-1313,RRAP-ECT01-2023-Aken-NONA-1313,-14.65081288,145.6384807,NONA,NA,0.9,3.2
Aken,Aken-1338,RRAP-ECT01-2023-Aken-NONA-1338,-14.65078865,145.6382049,NONA,NA,5.2,7.5
Aken,Aken-1350,RRAP-ECT01-2023-Aken-NONA-1350,-14.65078144,145.6393708,NONA,NA,2.1,3.7
Aken,Aken-1314,RRAP-ECT01-2023-Aken-NONA-1314,-14.65075387,145.6383759,NONA,NA,0.8,3.1
Aken,Aken-1349,RRAP-ECT01-2023-Aken-NONA-1349,-14.6507314,145.6394299,NONA,NA,2.7,4.3
Aken,Aken-1341,RRAP-ECT01-2023-Aken-NONA-1341,-14.6506506,145.6387634,NONA,NA,3.1,5.4
Aken,Aken-1342,RRAP-ECT01-2023-Aken-NONA-1342,-14.65061121,145.638905,NONA,NA,1.8,4
Aken,Aken-1346,RRAP-ECT01-2023-Aken-NONA-1346,-14.65046075,145.6391821,NONA,NA,0.9,2.6
Aken,Aken-1471,RRAP-ECT01-2023-Aken-HICK-1471,-14.47540445,145.5019662,HICK,NA,4.7,5.7
Aken,Aken-1470,RRAP-ECT01-2023-Aken-HICK-1470,-14.47539045,145.5019646,HICK,NA,4.7,5.7
Aken,Aken-1468,RRAP-ECT01-2023-Aken-HICK-1468,-14.4753586,145.5020487,HICK,NA,4.2,5.2
Aken,Aken-1465,RRAP-ECT01-2023-Aken-HICK-1465,-14.47534922,145.5021107,HICK,NA,5.5,6.5
Aken,Aken-1462,RRAP-ECT01-2023-Aken-HICK-1462,-14.47518376,145.5023132,HICK,NA,4.3,5.3
Aken,Aken-1461,RRAP-ECT01-2023-Aken-HICK-1461,-14.47510446,145.5024672,HICK,NA,3.2,4.2
Aken,Aken-1460,RRAP-ECT01-2023-Aken-HICK-1460,-14.47507144,145.5025827,HICK,NA,3.2,4.2
Aken,Aken-1382,RRAP-ECT01-2023-Aken-HICK-1382,-14.47491143,145.5027752,HICK,NA,3.1,4.1
Aken,Aken-1385,RRAP-ECT01-2023-Aken-HICK-1385,-14.47490782,145.5028383,HICK,NA,5.3,6.3
Aken,Aken-1457,RRAP-ECT01-2023-Aken-HICK-1457,-14.47487849,145.5029169,HICK,NA,3,4
Aken,Aken-1386,RRAP-ECT01-2023-Aken-HICK-1386,-14.47487832,145.5029119,HICK,NA,5.4,6.4
Aken,Aken-1373,RRAP-ECT01-2023-Aken-HICK-1373,-14.47482174,145.5029726,HICK,NA,4.1,5.1
Aken,Aken-1376,RRAP-ECT01-2023-Aken-HICK-1376,-14.4748085,145.5029297,HICK,NA,2.7,3.7
Aken,Aken-1399,RRAP-ECT01-2023-Aken-HICK-1399,-14.47441405,145.5035837,HICK,NA,5.4,6.4
Aken,Aken-1371,RRAP-ECT01-2023-Aken-HICK-1371,-14.47421925,145.5037841,HICK,NA,3.2,4.3
Spis,748,RRAP-ECO03-2022-Spis-OCDA-748,-18.833,147.63338,OCDA_LA1S,,,
Spis,749,RRAP-ECO03-2022-Spis-OCDA-749,-18.833,147.63338,OCDA_LA1S,,,
Spis,488,RRAP-ECO03-2021-Spis-ONLI-488,-14.667794,145.441894,ONLI_BA2S,,,
Spis,489,RRAP-ECO03-2021-Spis-ONLI-489,-14.687707,145.465276,ONLI_LA1S,,,
Spis,383,RRAP-ECO03-2021-Spis-ONMO-383,-16.859841,146.225679,ONMO_LA1S,,,
Spis,394,RRAP-ECO03-2021-Spis-ONMO-394,-16.859925,146.225746,ONMO_LA1D,,,
Spis,628,RRAP-ECO03-2022-Spis-OCCH-628,-18.660365,147.702675,OCCH_BA2S,,,
Spis,629,RRAP-ECO03-2022-Spis-OCCH-629,-18.660365,147.702675,OCCH_BA2S,,,
Spis,634,RRAP-ECO03-2022-Spis-OCCH-634,-18.660365,147.702675,OCCH_BA2S,,,
Spis,655,RRAP-ECO03-2022-Spis-OCCH-655,-18.653206,147.708533,OCCH_BA1S,,,
Spis,659,RRAP-ECO03-2022-Spis-OCCH-659,-18.653206,147.708533,OCCH_BA1S,,,
Spis,668,RRAP-ECO03-2022-Spis-OCCH-668,-18.653206,147.708533,OCCH_BA1S,,,
Spis,570,RRAP-ECO03-2022-Spis-OCDA-570,-18.83191,147.65257,OCDA_FR2D,,,
Spis,573,RRAP-ECO03-2022-Spis-OCDA-573,-18.83191,147.65257,OCDA_FR2D,,,
Spis,576,RRAP-ECO03-2022-Spis-OCDA-576,-18.83191,147.65257,OCDA_FR2D,,,
Spis,577,RRAP-ECO03-2022-Spis-OCDA-577,-18.83191,147.65257,OCDA_FR2D,,,
Spis,579,RRAP-ECO03-2022-Spis-OCDA-579,-18.83191,147.65257,OCDA_FR2D,,,
Spis,581,RRAP-ECO03-2022-Spis-OCDA-581,-18.83191,147.65257,OCDA_FR2D,,,
Spis,582,RRAP-ECO03-2022-Spis-OCDA-582,-18.83191,147.65257,OCDA_FR2D,,,
Spis,588,RRAP-ECO03-2022-Spis-OCDA-588,-18.83187,147.6525,OCDA_FR2S,,,
Spis,589,RRAP-ECO03-2022-Spis-OCDA-589,-18.83187,147.6525,OCDA_FR2S,,,
Spis,593,RRAP-ECO03-2022-Spis-OCDA-593,-18.83187,147.6525,OCDA_FR2S,,,
Spis,594,RRAP-ECO03-2022-Spis-OCDA-594,-18.83187,147.6525,OCDA_FR2S,,,
Spis,595,RRAP-ECO03-2022-Spis-OCDA-595,-18.83187,147.6525,OCDA_FR2S,,,
Spis,600,RRAP-ECO03-2022-Spis-OCDA-600,-18.81966,147.66394,OCDA_FR1D,,,
Spis,601,RRAP-ECO03-2022-Spis-OCDA-601,-18.81966,147.66394,OCDA_FR1D,,,
Spis,602,RRAP-ECO03-2022-Spis-OCDA-602,-18.81966,147.66394,OCDA_FR1D,,,
Spis,603,RRAP-ECO03-2022-Spis-OCDA-603,-18.81966,147.66394,OCDA_FR1D,,,
Spis,613,RRAP-ECO03-2022-Spis-OCDA-613,-18.8192,147.66391,OCDA_FR1S,,,
Spis,670,RRAP-ECO03-2022-Spis-OCDA-670,-18.80592,147.6688,OCDA_FL1D,,,
Spis,213,RRAP-ECO03-2021-Spis-CBHE-213,-23.456176,151.925688,CBHE_FL1S,,,
Spis,221,RRAP-ECO03-2021-Spis-CBHE-221,-23.456176,151.925688,CBHE_FL1S,,,
Spis,677,RRAP-ECO03-2022-Spis-OCDA-677,-18.80592,147.6688,OCDA_FL1D,,,
Spis,679,RRAP-ECO03-2022-Spis-OCDA-679,-18.80592,147.6688,OCDA_FL1D,,,
Spis,683,RRAP-ECO03-2022-Spis-OCDA-683,-18.80575,147.6686,OCDA_FL1S,,,
Spis,691,RRAP-ECO03-2022-Spis-OCDA-691,-18.80575,147.6686,OCDA_FL1S,,,
Spis,740,RRAP-ECO03-2022-Spis-OCDA-740,-18.833,147.63338,OCDA_LA1S,,,
Spis,742,RRAP-ECO03-2022-Spis-OCDA-742,-18.833,147.63338,OCDA_LA1S,,,
Spis,743,RRAP-ECO03-2022-Spis-OCDA-743,-18.833,147.63338,OCDA_LA1S,,,
Spis,746,RRAP-ECO03-2022-Spis-OCDA-746,-18.833,147.63338,OCDA_LA1S,,,
Spis,486,RRAP-ECO03-2021-Spis-ONLI-486,-14.667794,145.441894,ONLI_BA2S,,,
Spis,490,RRAP-ECO03-2021-Spis-ONLI-490,-14.687707,145.465276,ONLI_LA1S,,,
Spis,752,RRAP-ECO03-2022-Spis-OCDA-752,-18.833,147.63338,OCDA_LA1S,,,
Spis,755,RRAP-ECO03-2022-Spis-OCDA-755,-18.833,147.63338,OCDA_LA1S,,,
Spis,757,RRAP-ECO03-2022-Spis-OCDA-757,-18.833,147.63338,OCDA_LA1S,,,
Spis,758,RRAP-ECO03-2022-Spis-OCDA-758,-18.833,147.63338,OCDA_LA1S,,,
Spis,760,RRAP-ECO03-2022-Spis-OCDA-760,-18.83125,147.63316,OCDA_LA2S,,,
Spis,762,RRAP-ECO03-2022-Spis-OCDA-762,-18.83125,147.63316,OCDA_LA2S,,,
Spis,763,RRAP-ECO03-2022-Spis-OCDA-763,-18.83125,147.63316,OCDA_LA2S,,,
Spis,768,RRAP-ECO03-2022-Spis-OCDA-768,-18.83125,147.63316,OCDA_LA2S,,,
Spis,770,RRAP-ECO03-2022-Spis-OCDA-770,-18.82579,147.62735,OCDA_BA1D,,,
Spis,776,RRAP-ECO03-2022-Spis-OCDA-776,-18.82579,147.62735,OCDA_BA1D,,,
Spis,779,RRAP-ECO03-2022-Spis-OCDA-779,-18.8259,147.62727,OCDA_BA1S,,,
Spis,781,RRAP-ECO03-2022-Spis-OCDA-781,-18.8259,147.62727,OCDA_BA1S,,,
Spis,784,RRAP-ECO03-2022-Spis-OCDA-784,-18.8259,147.62727,OCDA_BA1S,,,
Spis,788,RRAP-ECO03-2022-Spis-OCDA-788,-18.8259,147.62727,OCDA_BA1S,,,
Spis,697,RRAP-ECO03-2022-Spis-OCLB-697,-18.949348,147.692927,OCLB_BA1S,,,
Spis,701,RRAP-ECO03-2022-Spis-OCLB-701,-18.949348,147.692927,OCLB_BA1S,,,
Spis,711,RRAP-ECO03-2022-Spis-OCLB-711,-18.944062,147.699285,OCLB_FL1S,,,
Spis,717,RRAP-ECO03-2022-Spis-OCLB-717,-18.944062,147.699285,OCLB_FL1S,,,
Spis,720,RRAP-ECO03-2022-Spis-OCLB-720,-18.944062,147.699285,OCLB_FL1S,,,
Spis,724,RRAP-ECO03-2022-Spis-OCLB-724,-18.944062,147.699285,OCLB_FL1S,,,
Spis,725,RRAP-ECO03-2022-Spis-OCLB-725,-18.949382,147.701909,OCLB_LA1S,,,
Spis,728,RRAP-ECO03-2022-Spis-OCLB-728,-18.949382,147.701909,OCLB_LA1S,,,
Spis,731,RRAP-ECO03-2022-Spis-OCLB-731,-18.949382,147.701909,OCLB_LA1S,,,
Spis,734,RRAP-ECO03-2022-Spis-OCLB-734,-18.949382,147.701909,OCLB_LA1S,,,
Spis,738,RRAP-ECO03-2022-Spis-OCLB-738,-18.949382,147.701909,OCLB_LA1S,,,
Spis,739,RRAP-ECO03-2022-Spis-OCLB-739,-18.949382,147.701909,OCLB_LA1S,,,
Spis,441,RRAP-ECO03-2021-Spis-ONLI-441,-14.691274,145.46938,ONLI_FR1S,,,
Spis,442,RRAP-ECO03-2021-Spis-ONLI-442,-14.691274,145.46938,ONLI_FR1S,,,
Spis,672,RRAP-ECO03-2022-Spis-OCDA-672,-18.80592,147.6688,OCDA_FL1D,,,
