decimalLatitude,decimalLongitude,locationID_short,locationID
-14.649456,145.492929,ONLI_FR2S_P3,ONLI_FR2S_P3_1
-14.649287,145.492785,ONLI_FR2S_P4,ONLI_FR2S_P4_1
-14.687707,145.465276,ONLI_LA1S,ONLI_LA1S_1
-16.888691,146.186604,ONMO,ONMO_1
-16.888634,146.186724,ONMO,ONMO_2
-16.888619,146.18648,ONMO,ONMO_3
-16.888576,146.186712,ONMO,ONMO_4
-16.888504,146.186709,ONMO,ONMO_5
-16.888025,146.186689,ONMO,ONMO_6
-16.887992,146.186714,ONMO,ONMO_7
-16.88796,146.186712,ONMO,ONMO_8
-16.887908,146.186996,ONMO,ONMO_9
-16.887904,146.186963,ONMO,ONMO_10
-16.887888,146.186621,ONMO,ONMO_11
-16.887853,146.186962,ONMO,ONMO_12
-16.887851,146.18693,ONMO,ONMO_13
-16.887814,146.186658,ONMO,ONMO_14
-16.887789,146.186643,ONMO,ONMO_15
-16.887784,146.186952,ONMO,ONMO_16
-16.887768,146.186918,ONMO,ONMO_17
-16.887755,146.186773,ONMO,ONMO_18
-16.887728,146.186711,ONMO,ONMO_19
-16.887726,146.186674,ONMO,ONMO_20
-16.887721,146.186724,ONMO,ONMO_21
-16.887708,146.18684,ONMO,ONMO_22
-16.887695,146.186919,ONMO,ONMO_23
-16.887684,146.186945,ONMO,ONMO_24
-16.887678,146.186839,ONMO,ONMO_25
-16.887675,146.186921,ONMO,ONMO_26
-16.887667,146.186835,ONMO,ONMO_27
-16.887664,146.186789,ONMO,ONMO_28
-16.887656,146.186789,ONMO,ONMO_29
-16.887643,146.186928,ONMO,ONMO_30
-16.887611,146.186684,ONMO,ONMO_31
-16.887565,146.186765,ONMO,ONMO_32
-16.887564,146.186759,ONMO,ONMO_33
-16.887557,146.18677,ONMO,ONMO_34
-16.88752273,146.1866499,ONMO,ONMO_35
-16.887427,146.186642,ONMO,ONMO_36
-16.887406,146.186893,ONMO,ONMO_37
-16.887387,146.186877,ONMO,ONMO_38
-16.887334,146.187053,ONMO,ONMO_39
-16.887332,146.186948,ONMO,ONMO_40
-16.887328,146.187033,ONMO,ONMO_41
-16.887322,146.18706,ONMO,ONMO_42
-16.887314,146.187,ONMO,ONMO_43
-16.887312,146.187022,ONMO,ONMO_44
-16.8873048,146.1867191,ONMO,ONMO_45
-16.88729684,146.1867177,ONMO,ONMO_46
-16.88725,146.187073,ONMO,ONMO_47
-16.88719961,146.1867844,ONMO,ONMO_48
-16.88717522,146.18682,ONMO,ONMO_49
-16.88715862,146.1867595,ONMO,ONMO_50
-16.88713859,146.1868197,ONMO,ONMO_51
-16.88713633,146.1868452,ONMO,ONMO_52
-16.88712954,146.1867041,ONMO,ONMO_53
-16.88712358,146.1876127,ONMO,ONMO_54
-16.88710154,146.1869212,ONMO,ONMO_55
-16.88708293,146.1873953,ONMO,ONMO_56
-16.88708201,146.1875522,ONMO,ONMO_57
-16.88707992,146.187506,ONMO,ONMO_58
-16.88706458,146.1874327,ONMO,ONMO_59
-16.88705242,146.1871738,ONMO,ONMO_60
-16.88703055,146.1870227,ONMO,ONMO_61
-16.88702703,146.1870745,ONMO,ONMO_62
-16.88702459,146.187105,ONMO,ONMO_63
-16.8870168,146.1872321,ONMO,ONMO_64
-16.8870163,146.187056,ONMO,ONMO_65
-16.88700205,146.1871415,ONMO,ONMO_66
-16.882674,146.244602,ONMO,ONMO_67
-16.8820015,146.183993,ONMO,ONMO_68
-16.872041,146.2536145,ONMO,ONMO_69
-16.8599555,146.225459,ONMO,ONMO_70
-16.8599545,146.2257745,ONMO,ONMO_71
-16.8598625,146.2258965,ONMO,ONMO_72
-16.859841,146.2256785,ONMO,ONMO_73
-16.8597595,146.225918,ONMO,ONMO_74
-16.8472105,146.217424,ONMO,ONMO_75
-16.84633532,146.2325081,ONMO,ONMO_76
-16.84620959,146.2323926,ONMO,ONMO_77
-16.84617732,146.2323427,ONMO,ONMO_78
-16.8461603,146.2324806,ONMO,ONMO_79
-16.84615687,146.2323497,ONMO,ONMO_80
-16.84614069,146.2324395,ONMO,ONMO_81
-16.84611445,146.2324581,ONMO,ONMO_82
-16.84608562,146.2323827,ONMO,ONMO_83
-16.84608294,146.2323796,ONMO,ONMO_84
-16.84608151,146.2322638,ONMO,ONMO_85
-16.84608109,146.2323077,ONMO,ONMO_86
-16.84607984,146.2324584,ONMO,ONMO_87
-16.84606383,146.232218,ONMO,ONMO_88
-16.84606014,146.2323114,ONMO,ONMO_89
-16.84605125,146.2322283,ONMO,ONMO_90
-16.84605,146.2322977,ONMO,ONMO_91
-16.84604002,146.2321926,ONMO,ONMO_92
-16.84601814,146.2321845,ONMO,ONMO_93
-16.84601806,146.2321974,ONMO,ONMO_94
-16.84601295,146.2321752,ONMO,ONMO_95
-16.84600146,146.2321551,ONMO,ONMO_96
-16.84599945,146.2317839,ONMO,ONMO_97
-16.84599828,146.2321704,ONMO,ONMO_98
-16.84599811,146.2321678,ONMO,ONMO_99
-16.84598579,146.2318663,ONMO,ONMO_100
-16.84597112,146.2317756,ONMO,ONMO_101
-16.84596844,146.2317637,ONMO,ONMO_102
-16.84595168,146.232164,ONMO,ONMO_103
-16.84593684,146.2318091,ONMO,ONMO_104
-16.84593349,146.2321319,ONMO,ONMO_105
-16.84591463,146.2317948,ONMO,ONMO_106
-16.8458951,146.2317456,ONMO,ONMO_107
-16.84588705,146.2321108,ONMO,ONMO_108
-16.84588412,146.2317524,ONMO,ONMO_109
-16.84587733,146.2321133,ONMO,ONMO_110
-16.84586274,146.2320855,ONMO,ONMO_111
-16.84586191,146.2317218,ONMO,ONMO_112
-16.84586082,146.2317249,ONMO,ONMO_113
-16.84586082,146.2317608,ONMO,ONMO_114
-16.84585897,146.2317615,ONMO,ONMO_115
-16.84585864,146.231786,ONMO,ONMO_116
-16.84584288,146.2320987,ONMO,ONMO_117
-16.84583961,146.2325236,ONMO,ONMO_118
-16.8458288,146.231748,ONMO,ONMO_119
-16.84582846,146.2317312,ONMO,ONMO_120
-16.8458257,146.231733,ONMO,ONMO_121
-16.84581287,146.2317432,ONMO,ONMO_122
-16.84581086,146.2316883,ONMO,ONMO_123
-16.84580047,146.2316832,ONMO,ONMO_124
-16.84578077,146.2316703,ONMO,ONMO_125
-16.84574883,146.2317189,ONMO,ONMO_126
-16.84574523,146.2322137,ONMO,ONMO_127
-16.84574506,146.2316953,ONMO,ONMO_128
-16.84574473,146.2316865,ONMO,ONMO_129
-16.84574246,146.2320411,ONMO,ONMO_130
-16.8457278,146.2324599,ONMO,ONMO_131
-16.84572528,146.2316915,ONMO,ONMO_132
-16.84571883,146.2317389,ONMO,ONMO_133
-16.84571799,146.2316679,ONMO,ONMO_134
-16.8457081,146.2323693,ONMO,ONMO_135
-16.84569184,146.2316815,ONMO,ONMO_136
-16.84568765,146.2316663,ONMO,ONMO_137
-16.84567776,146.2316621,ONMO,ONMO_138
-16.8456656,146.2316663,ONMO,ONMO_139
-16.84565856,146.2316635,ONMO,ONMO_140
-16.847173,146.217432,ONMO_BA1D,ONMO_BA1D_1
-16.8472105,146.217424,ONMO_BA1S,ONMO_BA1S_1
-16.881947,146.18378,ONMO_BA2D,ONMO_BA2D_1
-16.882002,146.183993,ONMO_BA2S,ONMO_BA2S_1
-16.8820015,146.183993,ONMO_BA2S,ONMO_BA2S_2
-16.8485425,146.237223,ONMO_FL1S,ONMO_FL1S_1
-16.872083,146.25367,ONMO_FR1D,ONMO_FR1D_1
-16.872041,146.253615,ONMO_FR1S,ONMO_FR1S_1
-16.883036,146.244797,ONMO_FR2D,ONMO_FR2D_1
-16.882674,146.244602,ONMO_FR2S,ONMO_FR2S_1
-16.859925,146.225746,ONMO_LA1D,ONMO_LA1D_1
-16.859841,146.225679,ONMO_LA1S,ONMO_LA1S_1
-18.5722065,146.4953325,PAOR,PAOR_1
-18.5720195,146.495155,PAOR,PAOR_2
-18.57187,146.495043,PAOR,PAOR_3
-18.57151,146.49538,PAOR_FL1D,PAOR_FL1D_1
-18.5720195,146.495155,PAPE,PAPE_1
-18.55998063,146.5013112,PAPE,PAPE_2
-18.55987846,146.5013549,PAPE,PAPE_3
-18.55982875,146.5014096,PAPE,PAPE_4
-18.55978441,146.5015324,PAPE,PAPE_5
-18.55971375,146.5021954,PAPE,PAPE_6
-18.55969423,146.502187,PAPE,PAPE_7
-18.55969079,146.5021845,PAPE,PAPE_8
-18.55968257,146.5015261,PAPE,PAPE_9
-18.55966162,146.5021779,PAPE,PAPE_10
-18.55961669,146.5021827,PAPE,PAPE_11
-18.55954721,146.5022098,PAPE,PAPE_12
-18.55953748,146.5022144,PAPE,PAPE_13
-18.55950085,146.5022298,PAPE,PAPE_14
-18.55949331,146.5022597,PAPE,PAPE_15
-18.55946657,146.5017308,PAPE,PAPE_16
-18.559454,146.5017586,PAPE,PAPE_17
-18.55944637,146.5022736,PAPE,PAPE_18
-18.55944352,146.5022779,PAPE,PAPE_19
-18.55944042,146.5022716,PAPE,PAPE_20
-18.55943992,146.5022733,PAPE,PAPE_21
-18.55943514,146.5022958,PAPE,PAPE_22
-18.55941603,146.5017588,PAPE,PAPE_23
-18.55940606,146.5017665,PAPE,PAPE_24
-18.55940052,146.5017839,PAPE,PAPE_25
-18.5593996,146.5017904,PAPE,PAPE_26
-18.55939709,146.5023489,PAPE,PAPE_27
-18.55939474,146.5022841,PAPE,PAPE_28
-18.55939055,146.5022184,PAPE,PAPE_29
-18.5593882,146.50239,PAPE,PAPE_30
-18.55938133,146.5024063,PAPE,PAPE_31
-18.55937672,146.5022116,PAPE,PAPE_32
-18.55936046,146.5022084,PAPE,PAPE_33
-18.55936037,146.50221,PAPE,PAPE_34
-18.559353,146.5024204,PAPE,PAPE_35
-18.55934755,146.5024037,PAPE,PAPE_36
-18.55934688,146.5024284,PAPE,PAPE_37
-18.55930715,146.5022261,PAPE,PAPE_38
-18.5592991,146.5022635,PAPE,PAPE_39
-18.5592986,146.5024177,PAPE,PAPE_40
-18.55928293,146.5022094,PAPE,PAPE_41
-18.55926105,146.5023082,PAPE,PAPE_42
-18.55925652,146.5022638,PAPE,PAPE_43
-18.55925418,146.5023385,PAPE,PAPE_44
-18.55924688,146.5023401,PAPE,PAPE_45
-18.55924261,146.5023675,PAPE,PAPE_46
-18.5592406,146.502305,PAPE,PAPE_47
-18.55923951,146.5022608,PAPE,PAPE_48
-18.55923666,146.5022449,PAPE,PAPE_49
-18.55923406,146.502259,PAPE,PAPE_50
-18.55923238,146.5023721,PAPE,PAPE_51
-18.5592323,146.5023747,PAPE,PAPE_52
-18.55922735,146.5022124,PAPE,PAPE_53
-18.55921394,146.5022047,PAPE,PAPE_54
-18.55921285,146.5021914,PAPE,PAPE_55
-18.55920967,146.5023961,PAPE,PAPE_56
-18.55920556,146.5024016,PAPE,PAPE_57
-18.55920154,146.5023737,PAPE,PAPE_58
-18.55919617,146.5022861,PAPE,PAPE_59
-18.55918997,146.5023602,PAPE,PAPE_60
-18.55918628,146.5022991,PAPE,PAPE_61
-18.55916575,146.5023315,PAPE,PAPE_62
-18.55916181,146.5024404,PAPE,PAPE_63
-18.55914177,146.5022074,PAPE,PAPE_64
-18.55912434,146.5022438,PAPE,PAPE_65
-18.55911973,146.5024784,PAPE,PAPE_66
-18.55911965,146.5023042,PAPE,PAPE_67
-18.55911772,146.5024799,PAPE,PAPE_68
-18.55909986,146.502398,PAPE,PAPE_69
-18.55908905,146.5023505,PAPE,PAPE_70
-18.55885134,146.5023373,PAPE,PAPE_71
-18.55884857,146.5023281,PAPE,PAPE_72
-18.55869208,146.5023038,PAPE,PAPE_73
-18.55867985,146.502264,PAPE,PAPE_74
-18.558624,146.502464,PAPE,PAPE_75
-18.558621,146.502593,PAPE,PAPE_76
-18.558617,146.502553,PAPE,PAPE_77
-18.558614,146.502525,PAPE,PAPE_78
-18.558606,146.502556,PAPE,PAPE_79
-18.55858387,146.5024405,PAPE,PAPE_80
-18.558564,146.502705,PAPE,PAPE_81
-18.55855018,146.5024511,PAPE,PAPE_82
-18.558531,146.502626,PAPE,PAPE_83
-18.558519,146.502621,PAPE,PAPE_84
-18.558513,146.502739,PAPE,PAPE_85
-18.55849863,146.5025097,PAPE,PAPE_86
-18.558491,146.502692,PAPE,PAPE_87
-18.55848681,146.5025548,PAPE,PAPE_88
-18.558465,146.502773,PAPE,PAPE_89
-18.558463,146.502588,PAPE,PAPE_90
-18.558462,146.5025805,PAPE,PAPE_91
-18.55845982,146.50255,PAPE,PAPE_92
-18.558459,146.502608,PAPE,PAPE_93
-18.558457,146.502575,PAPE,PAPE_94
-18.558456,146.502636,PAPE,PAPE_95
-18.558438,146.502713,PAPE,PAPE_96
-18.558428,146.502587,PAPE,PAPE_97
-18.558395,146.502826,PAPE,PAPE_98
-18.558388,146.50272,PAPE,PAPE_99
-18.558363,146.502723,PAPE,PAPE_100
-18.55832102,146.5026978,PAPE,PAPE_101
-18.558304,146.50286,PAPE,PAPE_102
-18.55828,146.502901,PAPE,PAPE_103
-18.558277,146.502732,PAPE,PAPE_104
-18.558277,146.502918,PAPE,PAPE_105
-18.558242,146.502773,PAPE,PAPE_106
-18.558205,146.502776,PAPE,PAPE_107
-18.558192,146.502851,PAPE,PAPE_108
-18.558177,146.50289,PAPE,PAPE_109
-18.558152,146.502875,PAPE,PAPE_110
-18.558144,146.502875,PAPE,PAPE_111
-18.558131,146.502866,PAPE,PAPE_112
-18.558121,146.502765,PAPE,PAPE_113
-18.558121,146.502804,PAPE,PAPE_114
-18.55812,146.502789,PAPE,PAPE_115
-18.558089,146.502868,PAPE,PAPE_116
-18.558087,146.502789,PAPE,PAPE_117
-18.558072,146.502821,PAPE,PAPE_118
-18.558072,146.50284,PAPE,PAPE_119
-18.558024,146.502864,PAPE,PAPE_120
-18.558021,146.502882,PAPE,PAPE_121
-18.558016,146.502857,PAPE,PAPE_122
-18.558011,146.502738,PAPE,PAPE_123
-18.557986,146.502852,PAPE,PAPE_124
-18.557973,146.502883,PAPE,PAPE_125
-18.557895,146.502864,PAPE,PAPE_126
-18.55784182,146.5029394,PAPE,PAPE_127
-18.5577974,146.5031428,PAPE,PAPE_128
-18.55778474,146.5030888,PAPE,PAPE_129
-18.5577798,146.5031201,PAPE,PAPE_130
-18.55773889,146.5030962,PAPE,PAPE_131
-18.55767318,146.5030875,PAPE,PAPE_132
-18.55761258,146.5031081,PAPE,PAPE_133
-18.55757117,146.5032075,PAPE,PAPE_134
-18.55753513,146.5031803,PAPE,PAPE_135
-18.550977,146.488431,PAPE,PAPE_136
-18.550857,146.4884365,PAPE,PAPE_137
-18.55071,146.488428,PAPE,PAPE_138
-18.5505295,146.4884325,PAPE,PAPE_139
-18.54116213,146.4886241,PAPE,PAPE_140
-18.54103498,146.4886175,PAPE,PAPE_141
-18.54093586,146.4886141,PAPE,PAPE_142
-18.54077403,146.4886517,PAPE,PAPE_143
-18.539644,146.498876,PAPE,PAPE_144
-18.539612,146.499036,PAPE,PAPE_145
-18.5396,146.4991715,PAPE,PAPE_146
-18.53959533,146.4993701,PAPE,PAPE_147
-18.55054,146.48822,PAPE_BA1D,PAPE_BA1D_1
-18.54083,146.48846,PAPE_BA2D,PAPE_BA2D_1
-18.54103,146.48862,PAPE_BA2S,PAPE_BA2S_1
-18.53935,146.4995,PAPE_FR1D,PAPE_FR1D_1
-16.07640588,145.8443873,STCR,STCR_1
-16.07636103,145.8443809,STCR,STCR_2
-16.07631653,145.8443162,STCR,STCR_3
-16.07631334,145.8442533,STCR,STCR_4
-16.07631133,145.8443068,STCR,STCR_5
-16.07627076,145.8442035,STCR,STCR_6
-16.07624419,145.8441539,STCR,STCR_7
-16.07621293,145.8440749,STCR,STCR_8
-16.07618736,145.8440417,STCR,STCR_9
-16.076182,145.8440576,STCR,STCR_10
-16.07617152,145.8441189,STCR,STCR_11
-16.07612902,145.8438706,STCR,STCR_12
-16.0761286,145.8439098,STCR,STCR_13
-16.0761141,145.8439914,STCR,STCR_14
-16.07610865,145.8438642,STCR,STCR_15
-16.07609491,145.8440121,STCR,STCR_16
-16.07607957,145.8437898,STCR,STCR_17
-16.0760338,145.8437416,STCR,STCR_18
-16.07591822,145.8437028,STCR,STCR_19
-16.07591813,145.8437028,STCR,STCR_20
-16.07587949,145.8436976,STCR,STCR_21
-16.07586374,145.8436797,STCR,STCR_22
-16.07583197,145.843667,STCR,STCR_23
-16.07579945,145.8423555,STCR,STCR_24
-16.0757971,145.843662,STCR,STCR_25
-16.07577011,145.8436823,STCR,STCR_26
-16.07574991,145.8437014,STCR,STCR_27
-16.07574848,145.8436793,STCR,STCR_28
-16.07574706,145.8437184,STCR,STCR_29
-16.07567003,145.8436859,STCR,STCR_30
-16.07559535,145.8436496,STCR,STCR_31
-16.07557825,145.8436105,STCR,STCR_32
-16.07550524,145.8436516,STCR,STCR_33
-16.07546216,145.8436678,STCR,STCR_34
-16.07543265,145.8436195,STCR,STCR_35
-16.07540357,145.8436417,STCR,STCR_36
-16.075396,145.844331,STCR,STCR_37
-16.075394,145.84435,STCR,STCR_38
-16.075392,145.844314,STCR,STCR_39
-16.075359,145.844379,STCR,STCR_40
-16.075355,145.844308,STCR,STCR_41
-16.075353,145.844284,STCR,STCR_42
-16.07533853,145.8436532,STCR,STCR_43
-16.07533702,145.8442658,STCR,STCR_44
-16.075321,145.844441,STCR,STCR_45
-16.075311,145.844421,STCR,STCR_46
-16.07530475,145.8442474,STCR,STCR_47
-16.075291,145.844421,STCR,STCR_48
-16.075287,145.844367,STCR,STCR_49
-16.075279,145.844342,STCR,STCR_50
-16.075277,145.844403,STCR,STCR_51
-16.075276,145.844343,STCR,STCR_52
-16.07527298,145.8437271,STCR,STCR_53
-16.075261,145.844333,STCR,STCR_54
-16.075257,145.84445,STCR,STCR_55
-16.075254,145.844307,STCR,STCR_56
-16.07525286,145.8442596,STCR,STCR_57
-16.07525,145.844471,STCR,STCR_58
-16.07525,145.844473,STCR,STCR_59
-16.075248,145.84441,STCR,STCR_60
-16.075242,145.844347,STCR,STCR_61
-16.075232,145.844359,STCR,STCR_62
-16.07523,145.844334,STCR,STCR_63
-16.07523,145.844479,STCR,STCR_64
-16.07522856,145.8441226,STCR,STCR_65
-16.07522378,145.8441445,STCR,STCR_66
-16.07522026,145.8441218,STCR,STCR_67
-16.07521967,145.8438067,STCR,STCR_68
-16.075214,145.844475,STCR,STCR_69
-16.07521188,145.8442125,STCR,STCR_70
-16.0752,145.844456,STCR,STCR_71
-16.075199,145.844456,STCR,STCR_72
-16.07519796,145.8441032,STCR,STCR_73
-16.075197,145.844442,STCR,STCR_74
-16.07519654,145.8441776,STCR,STCR_75
-16.07519578,145.8439338,STCR,STCR_76
-16.07518681,145.8439535,STCR,STCR_77
-16.07517382,145.8440667,STCR,STCR_78
-16.075139,145.844392,STCR,STCR_79
-16.075131,145.844398,STCR,STCR_80
-16.07512772,145.8440568,STCR,STCR_81
-16.075125,145.844392,STCR,STCR_82
-16.07511926,145.8440153,STCR,STCR_83
-16.07511,145.844413,STCR,STCR_84
-16.07510316,145.8441824,STCR,STCR_85
-16.075094,145.844439,STCR,STCR_86
-16.075092,145.844421,STCR,STCR_87
-16.075083,145.844422,STCR,STCR_88
-16.07507,145.844414,STCR,STCR_89
-16.075047,145.844359,STCR,STCR_90
-16.075046,145.844377,STCR,STCR_91
-16.075025,145.844333,STCR,STCR_92
-16.07501498,145.8441398,STCR,STCR_93
-16.075005,145.844256,STCR,STCR_94
-16.074997,145.844294,STCR,STCR_95
-16.07499252,145.8441873,STCR,STCR_96
-16.07498774,145.8442169,STCR,STCR_97
-16.0749688,145.8440976,STCR,STCR_98
-16.07496494,145.8441883,STCR,STCR_99
-16.07495463,145.8441315,STCR,STCR_100
-16.07494969,145.8440949,STCR,STCR_101
-16.0748859,145.84305320000001,STCR,STCR_102
-16.0740829,145.844343,STCR,STCR_103
-16.073932,145.8440081,STCR,STCR_104
-16.073917,145.8440104,STCR,STCR_105
-16.07385367,145.8435996,STCR,STCR_106
-16.07385091,145.843494,STCR,STCR_107
-16.07384898,145.8432433,STCR,STCR_108
-16.07383749,145.8432769,STCR,STCR_109
-16.07383104,145.8430894,STCR,STCR_110
-16.07382576,145.8436393,STCR,STCR_111
-16.07381587,145.8434483,STCR,STCR_112
-16.07381579,145.8432878,STCR,STCR_113
-16.07379416,145.8432,STCR,STCR_114
-16.07378569,145.8432073,STCR,STCR_115
-16.0737839,145.8439742,STCR,STCR_116
-16.07370087,145.8431521,STCR,STCR_117
-16.07367841,145.8431075,STCR,STCR_118
-16.07365284,145.8430915,STCR,STCR_119
-16.0736111,145.8430347,STCR,STCR_120
-16.07355176,145.8429891,STCR,STCR_121
-16.07351429,145.8430737,STCR,STCR_122
-16.07349828,145.8430294,STCR,STCR_123
-16.07348596,145.8428662,STCR,STCR_124
-16.07340641,145.8430096,STCR,STCR_125
-16.07330273,145.8429848,STCR,STCR_126
-16.07324783,145.8429452,STCR,STCR_127
-16.07324188,145.8429434,STCR,STCR_128
-16.07321673,145.8429342,STCR,STCR_129
-16.07319318,145.8429512,STCR,STCR_130
-16.07317641,145.8430138,STCR,STCR_131
-16.07310374,145.843032,STCR,STCR_132
-16.07305228,145.8431096,STCR,STCR_133
-16.07304591,145.84301489999999,STCR,STCR_134
-16.07300442,145.8431185,STCR,STCR_135
-16.0729821,145.8441059,STCR,STCR_136
-16.0729762,145.8439944,STCR,STCR_137
-16.0729572,145.8439105,STCR,STCR_138
-16.0729332,145.8435142,STCR,STCR_139
-16.07293317,145.8435142,STCR,STCR_140
-16.072918,145.843817,STCR,STCR_141
-16.072912,145.843939,STCR,STCR_142
-16.072911,145.843722,STCR,STCR_143
-16.072899,145.843973,STCR,STCR_144
-16.072892,145.844005,STCR,STCR_145
-16.072889,145.843762,STCR,STCR_146
-16.072888,145.84383,STCR,STCR_147
-16.072887,145.843795,STCR,STCR_148
-16.072886,145.843642,STCR,STCR_149
-16.07288514,145.8432222,STCR,STCR_150
-16.072879,145.84386,STCR,STCR_151
-16.072878,145.843691,STCR,STCR_152
-16.072872,145.843927,STCR,STCR_153
-16.072851,145.843767,STCR,STCR_154
-16.072831,145.84419,STCR,STCR_155
-16.072796,145.844061,STCR,STCR_156
-16.072792,145.84421,STCR,STCR_157
-16.072776,145.844206,STCR,STCR_158
-16.072758,145.843531,STCR,STCR_159
-16.072758,145.844073,STCR,STCR_160
-16.072748,145.844185,STCR,STCR_161
-23.44464317,152.0246978,SYKE,SYKE_1
-9.88359,143.407125,TSAU,TSAU_1
-9.882025,143.39442,TSAU,TSAU_2
-9.87996,143.41004,TSAU,TSAU_3
-9.8757,143.388545,TSAU,TSAU_4
-9.867615,143.389355,TSAU,TSAU_5
-9.985315,142.90854,TSDU,TSDU_1
-9.934095,142.922705,TSDU,TSDU_2
-9.878565,142.932925,TSDU,TSDU_3
-9.9312,143.00543,TSDU_FR1S,TSDU_FR1S_1
-9.763955,143.417,TSMA,TSMA_1
-9.76224,143.421395,TSMA,TSMA_2
-9.759895,143.39796,TSMA,TSMA_3
-9.749119759,143.3996124,TSMA,TSMA_4
-9.748895,143.399825,TSMA,TSMA_5
-9.748669624,143.4000397,TSMA,TSMA_6
-9.74838,143.458505,TSMA,TSMA_7
-9.74637,143.46012,TSMA,TSMA_8
-9.7442395,143.415763,TSMA,TSMA_9
-9.74409,143.41574,TSMA,TSMA_10
-9.73404,143.43519,TSMA,TSMA_11
