decimalLatitude,decimalLongitude,locationID_short,locationID,clusterID_num,clusterID.x,clusterID.y
-14.78063188,145.357756,MART,MART_6,189,NA,MART_1
-14.78059952,145.3577995,MART,MART_7,189,NA,MART_1
-14.78056608,145.3578337,MART,MART_8,189,NA,MART_1
-14.78055149,145.3578359,MART,MART_9,189,NA,MART_1
-14.78050497,145.3577807,MART,MART_10,189,NA,MART_1
-14.78048821,145.3582649,MART,MART_11,190,MART_2,MART_2
-14.78046617,145.3578927,MART,MART_12,189,NA,MART_1
-14.78046499,145.3594752,MART,MART_13,191,NA,MART_3
-14.78043767,145.3580834,MART,MART_14,192,MART_4,MART_4
-14.7804354,145.3594667,MART,MART_15,191,NA,MART_3
-14.78043096,145.3594595,MART,MART_16,191,NA,MART_3
-14.78043096,145.3595575,MART,MART_17,191,NA,MART_3
-14.78040464,145.3595192,MART,MART_18,191,NA,MART_3
-14.78040028,145.3578885,MART,MART_19,189,NA,MART_1
-14.78039961,145.359542,MART,MART_20,191,NA,MART_3
-14.78039358,145.3594182,MART,MART_21,191,NA,MART_3
-14.78037556,145.3583258,MART,MART_22,193,NA,MART_5
-14.7803691,145.3582881,MART,MART_23,193,NA,MART_5
-14.78036877,145.3594336,MART,MART_24,191,NA,MART_3
-14.78036868,145.3593773,MART,MART_25,191,NA,MART_3
-14.78034429,145.359567,MART,MART_26,191,NA,MART_3
-14.78034278,145.3578964,MART,MART_27,189,NA,MART_1
-14.78033801,145.3582035,MART,MART_28,193,NA,MART_5
-14.78033298,145.3581133,MART,MART_29,193,NA,MART_5
-14.78032946,145.358016,MART,MART_30,193,NA,MART_5
-14.78032736,145.3584102,MART,MART_31,193,NA,MART_5
-14.78032493,145.3585006,MART,MART_32,193,NA,MART_5
-14.7803204,145.3580459,MART,MART_33,193,NA,MART_5
-14.78031814,145.3580776,MART,MART_34,193,NA,MART_5
-14.78031655,145.359367,MART,MART_35,191,NA,MART_3
-14.78031009,145.3596253,MART,MART_36,191,NA,MART_3
-14.78030423,145.3584325,MART,MART_37,193,NA,MART_5
-14.78029576,145.3595756,MART,MART_38,191,NA,MART_3
-14.78029107,145.3580329,MART,MART_39,193,NA,MART_5
-14.78028084,145.3596288,MART,MART_40,191,NA,MART_3
-14.78026777,145.3596253,MART,MART_41,191,NA,MART_3
-14.78026601,145.3582501,MART,MART_42,193,NA,MART_5
-14.78024681,145.3593683,MART,MART_43,191,NA,MART_3
-14.78023273,145.3596126,MART,MART_44,191,NA,MART_3
-14.78019325,145.3596426,MART,MART_45,191,NA,MART_3
-14.78017515,145.3596584,MART,MART_46,191,NA,MART_3
-14.7801681,145.3583618,MART,MART_47,191,NA,MART_3
-14.780162,145.358309,MART,MART_48,191,NA,MART_3
-14.78014673,145.3596696,MART,MART_49,191,NA,MART_3
-14.780142,145.358348,MART,MART_50,191,NA,MART_3
-14.780139,145.358351,MART,MART_51,191,NA,MART_3
-14.78013818,145.358499,MART,MART_52,191,NA,MART_3
-14.78013483,145.3596302,MART,MART_53,191,NA,MART_3
-14.78012754,145.3593483,MART,MART_54,194,MART_6,MART_6
-14.780121,145.358541,MART,MART_55,191,NA,MART_3
-14.780114,145.358814,MART,MART_56,191,NA,MART_3
-14.78011345,145.3596182,MART,MART_57,191,NA,MART_3
-14.780109,145.358393,MART,MART_58,191,NA,MART_3
-14.78010306,145.358533,MART,MART_59,191,NA,MART_3
-14.780100880000001,145.3596059,MART,MART_60,191,NA,MART_3
-14.7801,145.358501,MART,MART_61,191,NA,MART_3
-14.780096,145.358857,MART,MART_62,191,NA,MART_3
-14.780093,145.358165,MART,MART_63,195,NA,MART_7
-14.78008982,145.3595805,MART,MART_64,191,NA,MART_3
-14.780086,145.358066,MART,MART_65,195,NA,MART_7
-14.780084,145.358902,MART,MART_66,191,NA,MART_3
-14.78008202,145.3595543,MART,MART_67,191,NA,MART_3
-14.780078,145.358134,MART,MART_68,195,NA,MART_7
-14.780078,145.358833,MART,MART_69,191,NA,MART_3
-14.7800775,145.359509,MART,MART_70,191,NA,MART_3
-14.780077,145.358147,MART,MART_71,195,NA,MART_7
-14.780076,145.35883,MART,MART_72,191,NA,MART_3
-14.78007331,145.3595384,MART,MART_73,191,NA,MART_3
-14.78007,145.358059,MART,MART_74,195,NA,MART_7
-14.78007,145.358492,MART,MART_75,191,NA,MART_3
-14.78006174,145.3594833,MART,MART_76,191,NA,MART_3
-14.780058,145.358815,MART,MART_77,191,NA,MART_3
-14.780057,145.358544,MART,MART_78,191,NA,MART_3
-14.780056,145.358422,MART,MART_79,191,NA,MART_3
-14.78004,145.358834,MART,MART_80,191,NA,MART_3
-14.780039,145.358513,MART,MART_81,191,NA,MART_3
-14.780039,145.358655,MART,MART_82,191,NA,MART_3
-14.780038,145.3587,MART,MART_83,191,NA,MART_3
-14.780034,145.357997,MART,MART_84,195,NA,MART_7
-14.780029,145.358953,MART,MART_85,191,NA,MART_3
-14.780026,145.358649,MART,MART_86,191,NA,MART_3
-14.78002327,145.3590894,MART,MART_87,191,NA,MART_3
-14.780018,145.358709,MART,MART_88,191,NA,MART_3
-14.780017,145.358635,MART,MART_89,191,NA,MART_3
-14.78001639,145.3588786,MART,MART_90,191,NA,MART_3
-14.780013,145.358643,MART,MART_91,191,NA,MART_3
-14.780008,145.35864,MART,MART_92,191,NA,MART_3
-14.78000206,145.3593995,MART,MART_93,191,NA,MART_3
-14.779999,145.358772,MART,MART_94,191,NA,MART_3
-14.779994,145.358974,MART,MART_95,191,NA,MART_3
-14.779982,145.358715,MART,MART_96,191,NA,MART_3
-14.779981,145.358601,MART,MART_97,191,NA,MART_3
-14.779979,145.358622,MART,MART_98,191,NA,MART_3
-14.779973,145.359,MART,MART_99,191,NA,MART_3
-14.779961,145.358646,MART,MART_100,191,NA,MART_3
-14.779959,145.359026,MART,MART_101,191,NA,MART_3
-14.77995889,145.3587718,MART,MART_102,191,NA,MART_3
-14.779949,145.358759,MART,MART_103,191,NA,MART_3
-14.779941,145.359033,MART,MART_104,191,NA,MART_3
-14.779941,145.359297,MART,MART_105,191,NA,MART_3
-14.7799366,145.3590635,MART,MART_106,191,NA,MART_3
-14.779934,145.359128,MART,MART_107,191,NA,MART_3
-14.77992696,145.3592377,MART,MART_108,191,NA,MART_3
-14.7799231,145.3588682,MART,MART_109,191,NA,MART_3
-14.77992,145.359144,MART,MART_110,191,NA,MART_3
-14.779905,145.359415,MART,MART_111,191,NA,MART_3
-14.779903,145.359425,MART,MART_112,191,NA,MART_3
-14.779902,145.359313,MART,MART_113,191,NA,MART_3
-14.7799,145.359159,MART,MART_114,191,NA,MART_3
-14.779897,145.359313,MART,MART_115,191,NA,MART_3
-14.779885,145.359329,MART,MART_116,191,NA,MART_3
-14.779884,145.359423,MART,MART_117,191,NA,MART_3
-14.77987801,145.3588843,MART,MART_118,191,NA,MART_3
-14.77987382,145.3592046,MART,MART_119,191,NA,MART_3
-14.779871,145.359357,MART,MART_120,191,NA,MART_3
-14.77986418,145.3593209,MART,MART_121,191,NA,MART_3
-14.779861,145.359173,MART,MART_122,191,NA,MART_3
-14.779848,145.359258,MART,MART_123,191,NA,MART_3
-14.77984,145.359423,MART,MART_124,191,NA,MART_3
-14.779832,145.359245,MART,MART_125,191,NA,MART_3
-14.779821,145.359473,MART,MART_126,191,NA,MART_3
-14.77981707,145.3592987,MART,MART_127,191,NA,MART_3
-14.77981514,145.3591928,MART,MART_128,191,NA,MART_3
-14.77980886,145.3591423,MART,MART_129,191,NA,MART_3
-14.77978648,145.3594006,MART,MART_130,191,NA,MART_3
-14.779762,145.359547,MART,MART_131,191,NA,MART_3
-14.779761,145.35957199999999,MART,MART_132,191,NA,MART_3
-14.77975328,145.3594316,MART,MART_133,191,NA,MART_3
-14.77974775,145.3595074,MART,MART_134,191,NA,MART_3
-14.77974088,145.359632,MART,MART_135,191,NA,MART_3
-14.779699,145.359733,MART,MART_136,191,NA,MART_3
-14.77965991,145.359936,MART,MART_137,196,NA,MART_8
-14.7795978,145.3599456,MART,MART_138,196,NA,MART_8
-14.77953334,145.3605418,MART,MART_139,197,MART_9,MART_9
-14.77942924,145.3601277,MART,MART_140,198,NA,MART_10
-14.77942522,145.3602739,MART,MART_141,198,NA,MART_10
-14.77937635,145.3601987,MART,MART_142,198,NA,MART_10
-14.77910587,145.3608177,MART,MART_143,199,NA,MART_11
-14.77906303,145.3607222,MART,MART_144,199,NA,MART_11
-18.27838,147.37922,MYRM,MYRM_1,200,MYRM_1,MYRM_1
-18.27819396,147.3789882,MYRM,MYRM_2,201,NA,MYRM_2
-18.27817678,147.3789961,MYRM,MYRM_3,201,NA,MYRM_2
-18.2781616,147.3793314,MYRM,MYRM_4,202,NA,MYRM_3
-18.27814241,147.3794371,MYRM,MYRM_5,202,NA,MYRM_3
-18.27814191,147.3793548,MYRM,MYRM_6,202,NA,MYRM_3
-18.27814065,147.3793501,MYRM,MYRM_7,202,NA,MYRM_3
-18.27811911,147.3794505,MYRM,MYRM_8,202,NA,MYRM_3
-18.27811022,147.3788917,MYRM,MYRM_9,201,NA,MYRM_2
-18.27810628,147.3789045,MYRM,MYRM_10,201,NA,MYRM_2
-18.27809949,147.3789341,MYRM,MYRM_11,201,NA,MYRM_2
-18.27807058,147.3792812,MYRM,MYRM_12,202,NA,MYRM_3
-18.2780461,147.3791772,MYRM,MYRM_13,202,NA,MYRM_3
-18.27802163,147.3788529,MYRM,MYRM_14,201,NA,MYRM_2
-18.27798642,147.3789643,MYRM,MYRM_15,201,NA,MYRM_2
-18.27798609,147.3789681,MYRM,MYRM_16,201,NA,MYRM_2
-18.27797921,147.3787955,MYRM,MYRM_17,201,NA,MYRM_2
-18.27797854,147.378974,MYRM,MYRM_18,201,NA,MYRM_2
-18.2779767,147.3787863,MYRM,MYRM_19,201,NA,MYRM_2
-18.27797284,147.3789485,MYRM,MYRM_20,201,NA,MYRM_2
-18.27797259,147.3789835,MYRM,MYRM_21,201,NA,MYRM_2
-18.27797092,147.3790123,MYRM,MYRM_22,201,NA,MYRM_2
-18.27795331,147.378726,MYRM,MYRM_23,201,NA,MYRM_2
-18.27786673,147.3787855,MYRM,MYRM_24,201,NA,MYRM_2
-18.27786069,147.3788495,MYRM,MYRM_25,201,NA,MYRM_2
-18.27784234,147.3788077,MYRM,MYRM_26,201,NA,MYRM_2
-14.74339569,145.5132492,NDIR,NDIR_1,203,NA,NDIR_1
-14.74339,145.51333,NDIR,NDIR_2,203,NA,NDIR_1
-14.74336929,145.5132594,NDIR,NDIR_3,203,NA,NDIR_1
-14.74336275,145.5132172,NDIR,NDIR_4,203,NA,NDIR_1
-14.74336199,145.5132533,NDIR,NDIR_5,203,NA,NDIR_1
-14.74335043,145.5132808,NDIR,NDIR_6,203,NA,NDIR_1
-14.74333936,145.5131797,NDIR,NDIR_7,203,NA,NDIR_1
-14.74333819,145.513238,NDIR,NDIR_8,203,NA,NDIR_1
-14.74330408,145.513266,NDIR,NDIR_9,203,NA,NDIR_1
-14.74328295,145.513156,NDIR,NDIR_10,203,NA,NDIR_1
-14.74326409,145.5131544,NDIR,NDIR_11,203,NA,NDIR_1
-14.74321531,145.5131658,NDIR,NDIR_12,203,NA,NDIR_1
-14.74314658,145.5130356,NDIR,NDIR_13,203,NA,NDIR_1
-14.74312462,145.5131528,NDIR,NDIR_14,203,NA,NDIR_1
-14.743105,145.512795,NDIR,NDIR_15,203,NA,NDIR_1
-14.743104,145.512806,NDIR,NDIR_16,203,NA,NDIR_1
-14.743101,145.512791,NDIR,NDIR_17,203,NA,NDIR_1
-14.74310031,145.5130513,NDIR,NDIR_18,203,NA,NDIR_1
-14.743098,145.512783,NDIR,NDIR_19,203,NA,NDIR_1
-14.743095,145.512795,NDIR,NDIR_20,203,NA,NDIR_1
-14.743092,145.512784,NDIR,NDIR_21,203,NA,NDIR_1
-14.74308849,145.5128912,NDIR,NDIR_22,203,NA,NDIR_1
-14.743088,145.51276,NDIR,NDIR_23,203,NA,NDIR_1
-14.74308455,145.5130413,NDIR,NDIR_24,203,NA,NDIR_1
-14.743077,145.512762,NDIR,NDIR_25,203,NA,NDIR_1
-14.743071,145.512765,NDIR,NDIR_26,203,NA,NDIR_1
-14.74307081,145.5130658,NDIR,NDIR_27,203,NA,NDIR_1
-14.74307,145.512767,NDIR,NDIR_28,203,NA,NDIR_1
-14.743068,145.512805,NDIR,NDIR_29,203,NA,NDIR_1
-14.743066,145.513041,NDIR,NDIR_30,203,NA,NDIR_1
-14.743065,145.512805,NDIR,NDIR_31,203,NA,NDIR_1
-14.74306452,145.5129246,NDIR,NDIR_32,203,NA,NDIR_1
-14.743062,145.512844,NDIR,NDIR_33,203,NA,NDIR_1
-14.743062,145.512984,NDIR,NDIR_34,203,NA,NDIR_1
-14.74306,145.512942,NDIR,NDIR_35,203,NA,NDIR_1
-14.74306,145.512953,NDIR,NDIR_36,203,NA,NDIR_1
-14.743059,145.512738,NDIR,NDIR_37,203,NA,NDIR_1
-14.743058,145.51286,NDIR,NDIR_38,203,NA,NDIR_1
-14.743056,145.512981,NDIR,NDIR_39,203,NA,NDIR_1
-14.743054,145.512918,NDIR,NDIR_40,203,NA,NDIR_1
-14.74305,145.512921,NDIR,NDIR_41,203,NA,NDIR_1
-14.74304968,145.5128437,NDIR,NDIR_42,203,NA,NDIR_1
-14.743048,145.512718,NDIR,NDIR_43,203,NA,NDIR_1
-14.743048,145.512853,NDIR,NDIR_44,203,NA,NDIR_1
-14.743048,145.51292,NDIR,NDIR_45,203,NA,NDIR_1
-14.743046,145.512901,NDIR,NDIR_46,203,NA,NDIR_1
-14.743046,145.513023,NDIR,NDIR_47,203,NA,NDIR_1
-14.743045,145.512839,NDIR,NDIR_48,203,NA,NDIR_1
-14.74304013,145.5129828,NDIR,NDIR_49,203,NA,NDIR_1
-14.74304,145.5129,NDIR,NDIR_50,203,NA,NDIR_1
-14.74303979,145.5130851,NDIR,NDIR_51,203,NA,NDIR_1
-14.743039,145.512869,NDIR,NDIR_52,203,NA,NDIR_1
-14.74303837,145.512756,NDIR,NDIR_53,203,NA,NDIR_1
-14.743038,145.512998,NDIR,NDIR_54,203,NA,NDIR_1
-14.743037,145.512892,NDIR,NDIR_55,203,NA,NDIR_1
-14.743032,145.51283,NDIR,NDIR_56,203,NA,NDIR_1
-14.743032,145.513015,NDIR,NDIR_57,203,NA,NDIR_1
-14.743031,145.512716,NDIR,NDIR_58,203,NA,NDIR_1
-14.743028,145.512676,NDIR,NDIR_59,203,NA,NDIR_1
-14.743028,145.512697,NDIR,NDIR_60,203,NA,NDIR_1
-14.743027,145.512894,NDIR,NDIR_61,203,NA,NDIR_1
-14.743023,145.513008,NDIR,NDIR_62,203,NA,NDIR_1
-14.74301917,145.5128808,NDIR,NDIR_63,203,NA,NDIR_1
-14.743017,145.512709,NDIR,NDIR_64,203,NA,NDIR_1
-14.743014,145.512681,NDIR,NDIR_65,203,NA,NDIR_1
-14.742999,145.512669,NDIR,NDIR_66,203,NA,NDIR_1
-14.74299805,145.5127886,NDIR,NDIR_67,203,NA,NDIR_1
-14.742997,145.51267000000001,NDIR,NDIR_68,203,NA,NDIR_1
-14.742997,145.512697,NDIR,NDIR_69,203,NA,NDIR_1
-14.742995,145.51267000000001,NDIR,NDIR_70,203,NA,NDIR_1
-14.742995,145.512713,NDIR,NDIR_71,203,NA,NDIR_1
-14.742994,145.512701,NDIR,NDIR_72,203,NA,NDIR_1
-14.74299084,145.5129556,NDIR,NDIR_73,203,NA,NDIR_1
-14.74299,145.512689,NDIR,NDIR_74,203,NA,NDIR_1
-14.742987,145.512719,NDIR,NDIR_75,203,NA,NDIR_1
-14.742986,145.512671,NDIR,NDIR_76,203,NA,NDIR_1
-14.742985,145.512732,NDIR,NDIR_77,203,NA,NDIR_1
-14.74296947,145.5128701,NDIR,NDIR_78,203,NA,NDIR_1
-14.742969,145.512715,NDIR,NDIR_79,203,NA,NDIR_1
-14.74296897,145.5129756,NDIR,NDIR_80,203,NA,NDIR_1
-14.74296184,145.5129314,NDIR,NDIR_81,203,NA,NDIR_1
-14.74295866,145.5129679,NDIR,NDIR_82,203,NA,NDIR_1
-14.74295162,145.5129827,NDIR,NDIR_83,203,NA,NDIR_1
-14.74294759,145.5129375,NDIR,NDIR_84,203,NA,NDIR_1
-14.74294684,145.5129575,NDIR,NDIR_85,203,NA,NDIR_1
-14.74293871,145.5127523,NDIR,NDIR_86,203,NA,NDIR_1
-14.74293058,145.5127109,NDIR,NDIR_87,203,NA,NDIR_1
-14.74292655,145.5127266,NDIR,NDIR_88,203,NA,NDIR_1
-14.74289504,145.5127778,NDIR,NDIR_89,203,NA,NDIR_1
-14.7428709,145.5127718,NDIR,NDIR_90,203,NA,NDIR_1
-14.74285606,145.5124947,NDIR,NDIR_91,204,NA,NDIR_2
-14.74283854,145.5126526,NDIR,NDIR_92,203,NA,NDIR_1
-14.74283846,145.5126495,NDIR,NDIR_93,203,NA,NDIR_1
-14.7428341,145.5127479,NDIR,NDIR_94,203,NA,NDIR_1
-14.74282622,145.5125197,NDIR,NDIR_95,204,NA,NDIR_2
-14.74278566,145.512503,NDIR,NDIR_96,204,NA,NDIR_2
-14.74274928,145.5124824,NDIR,NDIR_97,204,NA,NDIR_2
-14.74273461,145.5124882,NDIR,NDIR_98,204,NA,NDIR_2
-14.7427191,145.5125236,NDIR,NDIR_99,204,NA,NDIR_2
-14.74269488,145.5127157,NDIR,NDIR_100,204,NA,NDIR_2
-14.74268172,145.5125342,NDIR,NDIR_101,204,NA,NDIR_2
-14.7426787,145.5125182,NDIR,NDIR_102,204,NA,NDIR_2
-14.74265,145.51237,NDIR,NDIR_103,204,NA,NDIR_2
-14.74264,145.51237,NDIR,NDIR_104,204,NA,NDIR_2
-14.74263,145.51237,NDIR,NDIR_105,204,NA,NDIR_2
-14.74263,145.51238,NDIR,NDIR_106,204,NA,NDIR_2
