bam_name,materialSampleID,sequence_comments,sample_name,batch,lane,short_name,individualID,locationID_short,mosdepth,coverage,seq_depth,medianDepth,percentMapped,EcoLocationID,site_code,decimalLatitude,decimalLongitude,colony_depth,EcoPlotDepthinmeters,reef,site,depth_category,zone,plot,colony_depth_m,colony_size_cm,year,habitat,habitat_full,comments_coords,comments_depth,main cluster,parent_cluster,cluster,sub_cluster,lineage_mito,lineage_wgs,comments_haplotypes
RRAP-ECO03-2023-Shys-CBHE-2698_L3_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2698_L3,part of plate4 renamed; would make more sense if it was deep,RRAP-ECO03-2023-Shys-CBHE-2698,batch1,L3,CBHE-2698,2698,CBHE,5.83,85.17,7.43,5.27,0.9606,CBHE_FL1S_P3,CBHE_FL1S,-23.4561805,151.925674,4.6,4.6,Heron,Flank1,5m,Shallow,Plot3,NA,NA,2023,Flank,Flank1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2802_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2802_L1,would make more sense if it was deep,RRAP-ECO03-2023-Shys-CBHE-2802,batch1,L1,CBHE-2802,2802,CBHE,5.8,83.19,6.86,2.66,0.9783,CBHE_FL1S_P3,CBHE_FL1S,-23.4561805,151.925674,4.6,4.6,Heron,Flank1,5m,Shallow,Plot3,NA,NA,2023,Flank,Flank1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2659_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2659_L1,,RRAP-ECO03-2023-Shys-CBHE-2659,batch1,L1,CBHE-2659,2659,CBHE,6.73,84.42,8.18,6.97,0.9452,CBHE_FR1D_P2,CBHE_FR1D,-23.4720845,151.977962,11.6,11.6,Heron,Front1,10m,Deep,Plot2,NA,NA,2023,Front,Front1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2022-Shys-CBHE-1308_L3_markedRG.bam,RRAP-ECO03-2022-Shys-CBHE-1308_L3,,RRAP-ECO03-2022-Shys-CBHE-1308,batch1,L3,CBHE-1308,1308,CBHE,5.81,84.27,8.38,5.4,0.9654,CBHE_FR1D_P2,CBHE_FR1D,-23.4720845,151.977962,11.6,11.6,Heron,Front1,10m,Deep,Plot2,NA,NA,2022,Front,Front1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2022-Shys-CBHE-1315_L3_markedRG.bam,RRAP-ECO03-2022-Shys-CBHE-1315_L3,,RRAP-ECO03-2022-Shys-CBHE-1315,batch1,L3,CBHE-1315,1315,CBHE,5.65,83.78,7.81,4.52,0.9671,CBHE_FR1D_P4,CBHE_FR1D,-23.4720925,151.978211,11.4,11.4,Heron,Front1,10m,Deep,Plot4,NA,NA,2022,Front,Front1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2702_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2702_L1,,RRAP-ECO03-2023-Shys-CBHE-2702,batch1,L1,CBHE-2702,2702,CBHE,6.56,84.93,9.25,5.8,0.9675,CBHE_FR2D_P1,CBHE_FR2D,-23.4708128,151.9507523,11.2,11.2,Heron,Front2,10m,Deep,Plot1,NA,NA,2023,Front,Front2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2701_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2701_L1,,RRAP-ECO03-2023-Shys-CBHE-2701,batch1,L1,CBHE-2701,2701,CBHE,6.12,92.17,7.94,5.46,0.9715,CBHE_FR2D_P1,CBHE_FR2D,-23.4708128,151.9507523,11.2,11.2,Heron,Front2,10m,Deep,Plot1,NA,NA,2023,Front,Front2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2022-Shys-CBHE-1283_L3_markedRG.bam,RRAP-ECO03-2022-Shys-CBHE-1283_L3,,RRAP-ECO03-2022-Shys-CBHE-1283,batch1,L3,CBHE-1283,1283,CBHE,4.58,82.17,5.94,3.37,0.9669,CBHE_FR2D_P2,CBHE_FR2D,-23.47084618,151.9509202,11.8,11.8,Heron,Front2,10m,Deep,Plot2,NA,NA,2022,Front,Front2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2706_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2706_L1,,RRAP-ECO03-2023-Shys-CBHE-2706,batch1,L1,CBHE-2706,2706,CBHE,6.22,92.38,7.42,4.75,0.9799,CBHE_FR2D_P2,CBHE_FR2D,-23.47084618,151.9509202,11.8,11.8,Heron,Front2,10m,Deep,Plot2,NA,NA,2023,Front,Front2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2709_L3_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2709_L3,,RRAP-ECO03-2023-Shys-CBHE-2709,batch1,L3,CBHE-2709,2709,CBHE,5.95,83.44,7.24,4.43,0.9702,CBHE_FR2D_P3,CBHE_FR2D,-23.47086716,151.9512024,11.6,11.6,Heron,Front2,10m,Deep,Plot3,NA,NA,2023,Front,Front2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2712_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2712_L1,,RRAP-ECO03-2023-Shys-CBHE-2712,batch1,L1,CBHE-2712,2712,CBHE,5.43,83.44,7.41,3.5,0.9708,CBHE_FR2D_P3,CBHE_FR2D,-23.47086716,151.9512024,11.6,11.6,Heron,Front2,10m,Deep,Plot3,NA,NA,2023,Front,Front2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2656_L3_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2656_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-CBLM-2656,batch1,L3,CBLM-2656,2656,CBLM,6.56,86.79,8.01,4.41,0.9743,CBLM_BA1S_P1,CBLM_BA1S,-23.900174,152.3936205,4.7,4.7,Lady Musgrave,Back1,5m,Shallow,Plot1,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2642_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2642_L1,,RRAP-ECO03-2023-Shys-CBLM-2642,batch1,L1,CBLM-2642,2642,CBLM,6.71,91.26,8.75,6.32,0.9688,CBLM_BA1S_P1,CBLM_BA1S,-23.900174,152.3936205,4.7,4.7,Lady Musgrave,Back1,5m,Shallow,Plot1,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2655_L3_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2655_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-CBLM-2655,batch1,L3,CBLM-2655,2655,CBLM,5.6,91.1,8.49,6.22,0.9632,CBLM_BA1S_P2,CBLM_BA1S,-23.900253,152.393555,4.3,4.3,Lady Musgrave,Back1,5m,Shallow,Plot2,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2643_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2643_L1,,RRAP-ECO03-2023-Shys-CBLM-2643,batch1,L1,CBLM-2643,2643,CBLM,7.14,90.95,8.66,6.17,0.9787,CBLM_BA1S_P2,CBLM_BA1S,-23.900253,152.393555,4.3,4.3,Lady Musgrave,Back1,5m,Shallow,Plot2,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-OCDA-1812_L3_markedRG.bam,RRAP-ECO03-2023-Shys-OCDA-1812_L3,actually 2647,RRAP-ECO03-2023-Shys-CBLM-2647,batch1,L3,CBLM-2647,2647,CBLM,7.77,91.49,9.69,4.96,0.9794,CBLM_BA1S_P3,CBLM_BA1S,-23.9003675,152.3934045,3.4,3.4,Lady Musgrave,Back1,5m,Shallow,Plot3,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2646_L3_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2646_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-CBLM-2646,batch1,L3,CBLM-2646,2646,CBLM,6.43,84.32,9.02,6.79,0.9678,CBLM_BA1S_P3,CBLM_BA1S,-23.9003675,152.3934045,3.4,3.4,Lady Musgrave,Back1,5m,Shallow,Plot3,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2650_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2650_L1,,RRAP-ECO03-2023-Shys-CBLM-2650,batch1,L1,CBLM-2650,2650,CBLM,6.25,89.75,6.4,6.44,0.8381,CBLM_BA1S_P4,CBLM_BA1S,-23.9004655,152.393308,4,4,Lady Musgrave,Back1,5m,Shallow,Plot4,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2651_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2651_L1,,RRAP-ECO03-2023-Shys-CBLM-2651,batch1,L1,CBLM-2651,2651,CBLM,4.95,91.28,9.19,6.95,0.9784,CBLM_BA1S_P4,CBLM_BA1S,-23.9004655,152.393308,4,4,Lady Musgrave,Back1,5m,Shallow,Plot4,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2022-Shys-CBLM-1202_L1_markedRG.bam,RRAP-ECO03-2022-Shys-CBLM-1202_L1,,RRAP-ECO03-2022-Shys-CBLM-1202,batch1,L1,CBLM-1202,1202,CBLM,5.69,90.06,7.42,4.67,NA,CBLM_BA2S_P1,CBLM_BA2S,-23.8943045,152.4043745,3.9,3.9,Lady Musgrave,Back2,5m,Shallow,Plot1,NA,NA,2022,Back,Back2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2022-Shys-CBLM-1212_L1_markedRG.bam,RRAP-ECO03-2022-Shys-CBLM-1212_L1,,RRAP-ECO03-2022-Shys-CBLM-1212,batch1,L1,CBLM-1212,1212,CBLM,6.18,83.72,9.05,4.05,0.9668,CBLM_BA2S_P3,CBLM_BA2S,-23.8944175,152.403762,5.6,5.6,Lady Musgrave,Back2,5m,Shallow,Plot3,NA,NA,2022,Back,Back2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2022-Shys-CBLM-1209_L1_markedRG.bam,RRAP-ECO03-2022-Shys-CBLM-1209_L1,,RRAP-ECO03-2022-Shys-CBLM-1209,batch1,L1,CBLM-1209,1209,CBLM,5.54,90.26,7.65,4.63,0.9782,CBLM_BA2S_P3,CBLM_BA2S,-23.8944175,152.403762,5.6,5.6,Lady Musgrave,Back2,5m,Shallow,Plot3,NA,NA,2022,Back,Back2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2022-Shys-CBLM-1206_L1_markedRG.bam,RRAP-ECO03-2022-Shys-CBLM-1206_L1,,RRAP-ECO03-2022-Shys-CBLM-1206,batch1,L1,CBLM-1206,1206,CBLM,5.88,82.53,6.6,4.14,0.9395,CBLM_BA2S_P4,CBLM_BA2S,-23.8945,152.403644,4.4,4.4,Lady Musgrave,Back2,5m,Shallow,Plot4,NA,NA,2022,Back,Back2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2579_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2579_L1,,RRAP-ECO03-2023-Shys-CBLM-2579,batch1,L1,CBLM-2579,2579,CBLM,6.29,83.53,8.28,4.55,0.9349,CBLM_FL2S_P2,CBLM_FL2S,-23.917564,152.392285,5,5,Lady Musgrave,Flank2,5m,Shallow,Plot2,NA,NA,2023,Flank,Flank2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2628_L3_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2628_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-CBLM-2628,batch1,L3,CBLM-2628,2628,CBLM,7,91.14,8.67,6.04,0.9563,CBLM_LA1S_P1,CBLM_LA1S,-23.8962565,152.413664,4.3,4.3,Lady Musgrave,Lagoon1,5m,Shallow,Plot1,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2622_L2_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2622_L2,,RRAP-ECO03-2023-Shys-CBLM-2622,batch1,L2,CBLM-2622,2622,CBLM,7.08,90.7,8.08,5.85,0.956,CBLM_LA1S_P1,CBLM_LA1S,-23.8962565,152.413664,4.3,4.3,Lady Musgrave,Lagoon1,5m,Shallow,Plot1,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2624_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2624_L1,,RRAP-ECO03-2023-Shys-CBLM-2624,batch1,L1,CBLM-2624,2624,CBLM,6.6,90.84,8.84,6.3,0.972,CBLM_LA1S_P1,CBLM_LA1S,-23.8962565,152.413664,4.3,4.3,Lady Musgrave,Lagoon1,5m,Shallow,Plot1,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2621_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2621_L1,,RRAP-ECO03-2023-Shys-CBLM-2621,batch1,L1,CBLM-2621,2621,CBLM,5.09,90.75,9.11,5.42,0.9743,CBLM_LA1S_P1,CBLM_LA1S,-23.8962565,152.413664,4.3,4.3,Lady Musgrave,Lagoon1,5m,Shallow,Plot1,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2633_L2_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2633_L2,flag,RRAP-ECO03-2023-Shys-CBLM-2633,batch1,L2,CBLM-2633,2633,CBLM,5.3,90.14,7.66,6.73,0.9614,CBLM_LA1S_P2,CBLM_LA1S,-23.896318,152.4138515,4.5,4.5,Lady Musgrave,Lagoon1,5m,Shallow,Plot2,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2631_L2_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2631_L2,flag,RRAP-ECO03-2023-Shys-CBLM-2631,batch1,L2,CBLM-2631,2631,CBLM,5.3,90.69,7.55,5.54,0.9672,CBLM_LA1S_P2,CBLM_LA1S,-23.896318,152.4138515,4.5,4.5,Lady Musgrave,Lagoon1,5m,Shallow,Plot2,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2630_L3_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2630_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-CBLM-2630,batch1,L3,CBLM-2630,2630,CBLM,7.69,89.4,6.78,4.68,0.9703,CBLM_LA1S_P2,CBLM_LA1S,-23.896318,152.4138515,4.5,4.5,Lady Musgrave,Lagoon1,5m,Shallow,Plot2,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2632_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2632_L1,,RRAP-ECO03-2023-Shys-CBLM-2632,batch1,L1,CBLM-2632,2632,CBLM,6.06,89.4,6.59,5.47,0.9613,CBLM_LA1S_P2,CBLM_LA1S,-23.896318,152.4138515,4.5,4.5,Lady Musgrave,Lagoon1,5m,Shallow,Plot2,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2629_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2629_L1,,RRAP-ECO03-2023-Shys-CBLM-2629,batch1,L1,CBLM-2629,2629,CBLM,7.2,91.44,9.48,5.07,0.9648,CBLM_LA1S_P2,CBLM_LA1S,-23.896318,152.4138515,4.5,4.5,Lady Musgrave,Lagoon1,5m,Shallow,Plot2,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2637_L2_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2637_L2,flag,RRAP-ECO03-2023-Shys-CBLM-2637,batch1,L2,CBLM-2637,2637,CBLM,4.82,90.32,7.74,6.7,0.9501,CBLM_LA1S_P3,CBLM_LA1S,-23.8963465,152.414007,4.5,4.5,Lady Musgrave,Lagoon1,5m,Shallow,Plot3,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2634_L3_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2634_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-CBLM-2634,batch1,L3,CBLM-2634,2634,CBLM,6.75,90.86,8.46,5.83,0.9729,CBLM_LA1S_P3,CBLM_LA1S,-23.8963465,152.414007,4.5,4.5,Lady Musgrave,Lagoon1,5m,Shallow,Plot3,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2635_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2635_L1,,RRAP-ECO03-2023-Shys-CBLM-2635,batch1,L1,CBLM-2635,2635,CBLM,6.79,88.79,6.19,4.12,0.9725,CBLM_LA1S_P3,CBLM_LA1S,-23.8963465,152.414007,4.5,4.5,Lady Musgrave,Lagoon1,5m,Shallow,Plot3,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2640_L2_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2640_L2,,RRAP-ECO03-2023-Shys-CBLM-2640,batch1,L2,CBLM-2640,2640,CBLM,7.5,90.91,8.6,6.67,0.9719,CBLM_LA1S_P4,CBLM_LA1S,-23.8960755,152.414039,3.1,3.1,Lady Musgrave,Lagoon1,5m,Shallow,Plot4,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2638_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2638_L1,,RRAP-ECO03-2023-Shys-CBLM-2638,batch1,L1,CBLM-2638,2638,CBLM,6.22,91.09,9.97,6.56,0.974,CBLM_LA1S_P4,CBLM_LA1S,-23.8960755,152.414039,3.1,3.1,Lady Musgrave,Lagoon1,5m,Shallow,Plot4,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2774_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2774_L1,would make more sense if it was shallow,RRAP-ECO03-2023-Shys-CBHE-2774,batch1,L1,CBHE-2774,2774,CBHE,5.39,84.17,7.49,5.48,0.9273,CBHE_BA2D_P4,CBHE_BA2D,-23.434092,151.9200315,10.1,10.1,Heron,Back2,10m,Deep,Plot4,NA,NA,2023,Back,Back2,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2022-Shys-CBHE-1409_L3_markedRG.bam,RRAP-ECO03-2022-Shys-CBHE-1409_L3,,RRAP-ECO03-2022-Shys-CBHE-1409,batch1,L3,CBHE-1409,1409,CBHE,6.07,90.33,8.9,6.29,0.9731,CBHE_BA2S_P1,CBHE_BA2S,-23.433933,151.9212005,4.1,4.1,Heron,Back2,5m,Shallow,Plot1,NA,NA,2022,Back,Back2,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2022-Shys-CBHE-1411_L3_markedRG.bam,RRAP-ECO03-2022-Shys-CBHE-1411_L3,,RRAP-ECO03-2022-Shys-CBHE-1411,batch1,L3,CBHE-1411,1411,CBHE,7.03,89.19,6.9,3.78,0.9804,CBHE_BA2S_P1,CBHE_BA2S,-23.433933,151.9212005,4.1,4.1,Heron,Back2,5m,Shallow,Plot1,NA,NA,2022,Back,Back2,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2022-Shys-CBHE-1414_L3_markedRG.bam,RRAP-ECO03-2022-Shys-CBHE-1414_L3,,RRAP-ECO03-2022-Shys-CBHE-1414,batch1,L3,CBHE-1414,1414,CBHE,5.47,90.13,8.78,4.89,0.9817,CBHE_BA2S_P2,CBHE_BA2S,-23.433991,151.9210255,4.3,4.3,Heron,Back2,5m,Shallow,Plot2,NA,NA,2022,Back,Back2,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2022-Shys-CBHE-1421_L3_markedRG.bam,RRAP-ECO03-2022-Shys-CBHE-1421_L3,,RRAP-ECO03-2022-Shys-CBHE-1421,batch1,L3,CBHE-1421,1421,CBHE,6.63,90.2,6.98,4.6,0.9736,CBHE_BA2S_P3,CBHE_BA2S,-23.4340225,151.9208295,3.8,3.8,Heron,Back2,5m,Shallow,Plot3,NA,NA,2022,Back,Back2,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2023-Shys-CBHE-2740_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2740_L1,,RRAP-ECO03-2023-Shys-CBHE-2740,batch1,L1,CBHE-2740,2740,CBHE,6.15,91.89,7.17,3.65,0.9775,CBHE_BA2S_P3,CBHE_BA2S,-23.4340225,151.9208295,3.8,3.8,Heron,Back2,5m,Shallow,Plot3,NA,NA,2023,Back,Back2,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2023-Shys-CBHE-2747_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2747_L1,,RRAP-ECO03-2023-Shys-CBHE-2747,batch1,L1,CBHE-2747,2747,CBHE,5.54,83.64,7.38,4.49,0.9679,CBHE_BA2S_P4,CBHE_BA2S,-23.4340385,151.920667,3.9,3.9,Heron,Back2,5m,Shallow,Plot4,NA,NA,2023,Back,Back2,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2023-Shys-CBHE-2806_L3_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2806_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-CBHE-2806,batch1,L3,CBHE-2806,2806,CBHE,6.3,90.48,7.94,5.7,0.968,CBHE_FL1S_P1,CBHE_FL1S,-23.456009,151.925543,3.6,3.6,Heron,Flank1,5m,Shallow,Plot1,NA,NA,2023,Flank,Flank1,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2023-Shys-CBHE-2807_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2807_L1,,RRAP-ECO03-2023-Shys-CBHE-2807,batch1,L1,CBHE-2807,2807,CBHE,6.32,91.37,7.49,5.33,0.9687,CBHE_FL1S_P1,CBHE_FL1S,-23.456009,151.925543,3.6,3.6,Heron,Flank1,5m,Shallow,Plot1,NA,NA,2023,Flank,Flank1,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2023-Shys-CBHE-2658_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2658_L1,,RRAP-ECO03-2023-Shys-CBHE-2658,batch1,L1,CBHE-2658,2658,CBHE,6.05,92.35,8.65,5.87,0.974,CBHE_FR1D_P2,CBHE_FR1D,-23.4720845,151.977962,11.6,11.6,Heron,Front1,10m,Deep,Plot2,NA,NA,2023,Front,Front1,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2023-Shys-CBHE-2681_L3_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2681_L3,,RRAP-ECO03-2023-Shys-CBHE-2681,batch1,L3,CBHE-2681,2681,CBHE,5.69,89.5,6.88,5.34,0.9634,CBHE_FR1S_P1,CBHE_FR1S,-23.4720295,151.9775415,6.2,6.2,Heron,Front1,5m,Shallow,Plot1,NA,NA,2023,Front,Front1,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2023-Shys-CBHE-2677_L2_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2677_L2,,RRAP-ECO03-2023-Shys-CBHE-2677,batch1,L2,CBHE-2677,2677,CBHE,6.56,89.92,7.6,5.31,0.9644,CBHE_FR1S_P1,CBHE_FR1S,-23.4720295,151.9775415,6.2,6.2,Heron,Front1,5m,Shallow,Plot1,NA,NA,2023,Front,Front1,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2023-Shys-CBHE-2680_L2_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2680_L2,,RRAP-ECO03-2023-Shys-CBHE-2680,batch1,L2,CBHE-2680,2680,CBHE,7.36,89.34,7.39,5.01,0.9769,CBHE_FR1S_P1,CBHE_FR1S,-23.4720295,151.9775415,6.2,6.2,Heron,Front1,5m,Shallow,Plot1,NA,NA,2023,Front,Front1,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2023-Shys-CBHE-2678_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2678_L1,,RRAP-ECO03-2023-Shys-CBHE-2678,batch1,L1,CBHE-2678,2678,CBHE,6.26,90.18,9.28,5.82,0.9815,CBHE_FR1S_P1,CBHE_FR1S,-23.4720295,151.9775415,6.2,6.2,Heron,Front1,5m,Shallow,Plot1,NA,NA,2023,Front,Front1,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2023-Shys-CBHE-2679_L2_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2679_L2,,RRAP-ECO03-2023-Shys-CBHE-2679,batch1,L2,CBHE-2679,2679,CBHE,6.94,90.31,9.41,5.12,0.983,CBHE_FR1S_P1,CBHE_FR1S,-23.4720295,151.9775415,6.2,6.2,Heron,Front1,5m,Shallow,Plot1,NA,NA,2023,Front,Front1,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
