vcf_name,sequence_comments,sample_name,batch,lane,short_name,individualID,reef_code,EcoLocationID,site_code,lat,lon,colony_depth,EcoPlotDepthinmeters,reef,site,depth_category,zone,plot,colony_depth_m,colony_size_cm,year,habitat,habitat_full,comments_coords,comments_depth,main cluster,parent_cluster,cluster,sub_cluster,lineage_mito,lineage_wgs,comments_haplotypes
RRAP-ECO03-2023-Shys-PAPE-2060_L2,,RRAP-ECO03-2023-Shys-PAPE-2060,batch1,L2,PAPE-2060,2060,PAPE,PAPE_BA1S_P3,PAPE_BA1S,-18.550857,146.4884365,2.4,2.4,Pelorus,Back1,5m,Shallow,Plot3,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-PAPE-BLCH261B_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH261B,batch1,L2,PAPE-BLCH261B,BLCH261B,PAPE,PAPE_BA1S_P4,PAPE_BA1S,-18.550977,146.488431,2,2,Pelorus,Back1,5m,Shallow,Plot4,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-PAPE-BLCH265B_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH265B,batch1,L2,PAPE-BLCH265B,BLCH265B,PAPE,PAPE_BA1S_P4,PAPE_BA1S,-18.550977,146.488431,2,2,Pelorus,Back1,5m,Shallow,Plot4,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-PAPE-BLCH251A_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH251A,batch1,L2,PAPE-BLCH251A,BLCH251A,PAPE,PAPE_BA1S_P4,PAPE_BA1S,-18.550977,146.488431,2,2,Pelorus,Back1,5m,Shallow,Plot4,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-PAPE-BLCH263B_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH263B,batch1,L2,PAPE-BLCH263B,BLCH263B,PAPE,PAPE_BA1S_P4,PAPE_BA1S,-18.550977,146.488431,2,2,Pelorus,Back1,5m,Shallow,Plot4,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-PAPE-BLCH252A_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH252A,batch1,L2,PAPE-BLCH252A,BLCH252A,PAPE,PAPE_BA1S_P4,PAPE_BA1S,-18.550977,146.488431,2,2,Pelorus,Back1,5m,Shallow,Plot4,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-PAPE-BLCH264B_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH264B,batch1,L2,PAPE-BLCH264B,BLCH264B,PAPE,PAPE_BA1S_P4,PAPE_BA1S,-18.550977,146.488431,2,2,Pelorus,Back1,5m,Shallow,Plot4,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-PAPE-2067_L2,,RRAP-ECO03-2023-Shys-PAPE-2067,batch1,L2,PAPE-2067,2067,PAPE,PAPE_BA1S_P4,PAPE_BA1S,-18.550977,146.488431,2,2,Pelorus,Back1,5m,Shallow,Plot4,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-PAPE-2069_L3,,RRAP-ECO03-2023-Shys-PAPE-2069,batch1,L3,PAPE-2069,2069,PAPE,PAPE_BA2S_P1,PAPE_BA2S,-18.54077403,146.4886517,2.2,2.2,Pelorus,Back2,5m,Shallow,Plot1,NA,NA,2023,Back,Back2,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-PAPE-2083_L3,,RRAP-ECO03-2023-Shys-PAPE-2083,batch1,L3,PAPE-2083,2083,PAPE,PAPE_BA2S_P2,PAPE_BA2S,-18.54093586,146.4886141,2.3,2.3,Pelorus,Back2,5m,Shallow,Plot2,NA,NA,2023,Back,Back2,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-PAPE-2084_L2,,RRAP-ECO03-2023-Shys-PAPE-2084,batch1,L2,PAPE-2084,2084,PAPE,PAPE_BA2S_P2,PAPE_BA2S,-18.54093586,146.4886141,2.3,2.3,Pelorus,Back2,5m,Shallow,Plot2,NA,NA,2023,Back,Back2,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-PAPE-2088_L3,,RRAP-ECO03-2023-Shys-PAPE-2088,batch1,L3,PAPE-2088,2088,PAPE,PAPE_BA2S_P3,PAPE_BA2S,-18.54103498,146.4886175,2.6,2.6,Pelorus,Back2,5m,Shallow,Plot3,NA,NA,2023,Back,Back2,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-PAPE-2080_L3,,RRAP-ECO03-2023-Shys-PAPE-2080,batch1,L3,PAPE-2080,2080,PAPE,PAPE_BA2S_P3,PAPE_BA2S,-18.54103498,146.4886175,2.6,2.6,Pelorus,Back2,5m,Shallow,Plot3,NA,NA,2023,Back,Back2,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-PAPE-2091_L2,,RRAP-ECO03-2023-Shys-PAPE-2091,batch1,L2,PAPE-2091,2091,PAPE,PAPE_BA2S_P4,PAPE_BA2S,-18.54116213,146.4886241,2.7,2.7,Pelorus,Back2,5m,Shallow,Plot4,NA,NA,2023,Back,Back2,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSAU-899_L3,,RRAP-ECO03-2022-Shys-TSAU-899,batch1,L3,TSAU-899,899,TSAU,TSAU_BA1S_P1,TSAU_BA1S,-9.867615,143.389355,3.3,3.3,Aukane,Back1,5m,Shallow,Plot1,NA,NA,2022,Back,Back1,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSAU-893_L3,,RRAP-ECO03-2022-Shys-TSAU-893,batch1,L3,TSAU-893,893,TSAU,TSAU_BA1S_P2,TSAU_BA1S,-9.867615,143.389355,3.7,3.7,Aukane,Back1,5m,Shallow,Plot2,NA,NA,2022,Back,Back1,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSAU-874_L1,,RRAP-ECO03-2022-Shys-TSAU-874,batch1,L1,TSAU-874,874,TSAU,TSAU_BA2S_P2,TSAU_BA2S,-9.8757,143.388545,2.7,2.7,Aukane,Back2,5m,Shallow,Plot2,NA,NA,2022,Back,Back2,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSAU-877_L1,,RRAP-ECO03-2022-Shys-TSAU-877,batch1,L1,TSAU-877,877,TSAU,TSAU_BA2S_P4,TSAU_BA2S,-9.8757,143.388545,3.8,3.8,Aukane,Back2,5m,Shallow,Plot4,NA,NA,2022,Back,Back2,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSMA-963_L2,,RRAP-ECO03-2022-Shys-TSMA-963,batch1,L2,TSMA-963,963,TSMA,TSMA_BA1S_P3,TSMA_BA1S,-9.748895,143.399825,3.8,3.8,Masig,Back1,5m,Shallow,Plot3,NA,NA,2022,Back,Back1,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSMA-966_L2,,RRAP-ECO03-2022-Shys-TSMA-966,batch1,L2,TSMA-966,966,TSMA,TSMA_BA1S_P4,TSMA_BA1S,-9.749119759,143.3996124,3.9,3.9,Masig,Back1,5m,Shallow,Plot4,NA,NA,2022,Back,Back1,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSMA-964_L1,,RRAP-ECO03-2022-Shys-TSMA-964,batch1,L1,TSMA-964,964,TSMA,TSMA_BA1S_P4,TSMA_BA1S,-9.749119759,143.3996124,3.9,3.9,Masig,Back1,5m,Shallow,Plot4,NA,NA,2022,Back,Back1,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSMA-985_L1,,RRAP-ECO03-2022-Shys-TSMA-985,batch1,L1,TSMA-985,985,TSMA,TSMA_BA2D_P3,TSMA_BA2D,-9.74409,143.41574,8.8,8.8,Masig,Back2,10m,Deep,Plot3,NA,NA,2022,Back,Back2,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSMA-974_L1,,RRAP-ECO03-2022-Shys-TSMA-974,batch1,L1,TSMA-974,974,TSMA,TSMA_BA2D_P4,TSMA_BA2D,-9.74409,143.41574,8.7,8.7,Masig,Back2,10m,Deep,Plot4,NA,NA,2022,Back,Back2,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSMA-1040_L2,,RRAP-ECO03-2022-Shys-TSMA-1040,batch1,L2,TSMA-1040,1040,TSMA,TSMA_BA2S_P1,TSMA_BA2S,-9.7442395,143.415763,3.3,3.3,Masig,Back2,5m,Shallow,Plot1,NA,NA,2022,Back,Back2,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSMA-1026_L1,,RRAP-ECO03-2022-Shys-TSMA-1026,batch1,L1,TSMA-1026,1026,TSMA,TSMA_BA2S_P2,TSMA_BA2S,-9.7442395,143.415763,3.8,3.8,Masig,Back2,5m,Shallow,Plot2,NA,NA,2022,Back,Back2,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSMA-1033_L2,,RRAP-ECO03-2022-Shys-TSMA-1033,batch1,L2,TSMA-1033,1033,TSMA,TSMA_BA2S_P4,TSMA_BA2S,-9.7442395,143.415763,4.1,4.1,Masig,Back2,5m,Shallow,Plot4,NA,NA,2022,Back,Back2,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSMA-1031_L1,,RRAP-ECO03-2022-Shys-TSMA-1031,batch1,L1,TSMA-1031,1031,TSMA,TSMA_BA2S_P4,TSMA_BA2S,-9.7442395,143.415763,4.1,4.1,Masig,Back2,5m,Shallow,Plot4,NA,NA,2022,Back,Back2,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSMA-1019_L2,,RRAP-ECO03-2022-Shys-TSMA-1019,batch1,L2,TSMA-1019,1019,TSMA,TSMA_FL1S_P2,TSMA_FL1S,-9.759895,143.39796,3.3,3.3,Masig,Flank1,5m,Shallow,Plot2,NA,NA,2022,Flank,Flank1,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSMA-944_L1,,RRAP-ECO03-2022-Shys-TSMA-944,batch1,L1,TSMA-944,944,TSMA,TSMA_FR2S_P3,TSMA_FR2S,-9.74838,143.458505,4.3,4.3,Masig,Front2,5m,Shallow,Plot3,NA,NA,2022,Front,Front2,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSMA-993_L2,,RRAP-ECO03-2022-Shys-TSMA-993,batch1,L2,TSMA-993,993,TSMA,TSMA_LA1S_P1,TSMA_LA1S,-9.73404,143.43519,3.3,3.3,Masig,Lagoon1,5m,Shallow,Plot1,NA,NA,2022,Lagoon,Lagoon1,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSMA-991_L1,,RRAP-ECO03-2022-Shys-TSMA-991,batch1,L1,TSMA-991,991,TSMA,TSMA_LA1S_P1,TSMA_LA1S,-9.73404,143.43519,3.3,3.3,Masig,Lagoon1,5m,Shallow,Plot1,NA,NA,2022,Lagoon,Lagoon1,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSMA-989_L1,,RRAP-ECO03-2022-Shys-TSMA-989,batch1,L1,TSMA-989,989,TSMA,TSMA_LA1S_P1,TSMA_LA1S,-9.73404,143.43519,3.3,3.3,Masig,Lagoon1,5m,Shallow,Plot1,NA,NA,2022,Lagoon,Lagoon1,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSMA-1000_L1,,RRAP-ECO03-2022-Shys-TSMA-1000,batch1,L1,TSMA-1000,1000,TSMA,TSMA_LA1S_P2,TSMA_LA1S,-9.73404,143.43519,3.5,3.5,Masig,Lagoon1,5m,Shallow,Plot2,NA,NA,2022,Lagoon,Lagoon1,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSMA-998_L2,,RRAP-ECO03-2022-Shys-TSMA-998,batch1,L2,TSMA-998,998,TSMA,TSMA_LA1S_P4,TSMA_LA1S,-9.73404,143.43519,3.5,3.5,Masig,Lagoon1,5m,Shallow,Plot4,NA,NA,2022,Lagoon,Lagoon1,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSMA-1003_L2,,RRAP-ECO03-2022-Shys-TSMA-1003,batch1,L2,TSMA-1003,1003,TSMA,TSMA_LA1S_P4,TSMA_LA1S,-9.73404,143.43519,3.5,3.5,Masig,Lagoon1,5m,Shallow,Plot4,NA,NA,2022,Lagoon,Lagoon1,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-OCLB-BLCH188B_L2,,RRAP-ECO03-2022-Shys-OCLB-BLCH188B,batch1,L2,OCLB-BLCH188B,BLCH188B,OCLB,OCLB_BA1S_P1,OCLB_BA1S,-18.949138,147.6930675,3.8,3.8,Little Broadhurst,Back1,5m,Shallow,Plot1,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,,NA,NA,NA,HostB,HostB,
RRAP-ECO03-2022-Shys-OCLB-BLCH176B_L2,,RRAP-ECO03-2022-Shys-OCLB-BLCH176B,batch1,L2,OCLB-BLCH176B,BLCH176B,OCLB,OCLB_FL1S_P1,OCLB_FL1S,-18.9440645,147.699442,4.5,4.5,Little Broadhurst,Flank1,5m,Shallow,Plot1,NA,NA,2022,Flank,Flank1,plot coordinates from AG,NA,,NA,NA,NA,HostB,HostB,
RRAP-ECO03-2022-Shys-OCLB-BLCH177B_L2,,RRAP-ECO03-2022-Shys-OCLB-BLCH177B,batch1,L2,OCLB-BLCH177B,BLCH177B,OCLB,OCLB_FL1S_P2,OCLB_FL1S,-18.943966,147.699309,3.9,3.9,Little Broadhurst,Flank1,5m,Shallow,Plot2,NA,NA,2022,Flank,Flank1,plot coordinates from AG,NA,,NA,NA,NA,HostB,HostB,
RRAP-ECO03-2022-Shys-OCLB-BLCH179B_L2,,RRAP-ECO03-2022-Shys-OCLB-BLCH179B,batch1,L2,OCLB-BLCH179B,BLCH179B,OCLB,OCLB_FL1S_P2,OCLB_FL1S,-18.943966,147.699309,3.9,3.9,Little Broadhurst,Flank1,5m,Shallow,Plot2,NA,NA,2022,Flank,Flank1,plot coordinates from AG,NA,,NA,NA,NA,HostB,HostB,
RRAP-ECO03-2022-Shys-OCLB-BLCH182B_L2,,RRAP-ECO03-2022-Shys-OCLB-BLCH182B,batch1,L2,OCLB-BLCH182B,BLCH182B,OCLB,OCLB_FL1S_P3,OCLB_FL1S,-18.9439165,147.699257,5.8,5.8,Little Broadhurst,Flank1,5m,Shallow,Plot3,NA,NA,2022,Flank,Flank1,plot coordinates from AG,NA,,NA,NA,NA,HostB,HostB,
RRAP-ECO03-2022-Shys-ONMO-1657_L2,,RRAP-ECO03-2022-Shys-ONMO-1657,batch1,L2,ONMO-1657,1657,ONMO,ONMO_LA1S_P3,ONMO_LA1S,-16.8598625,146.2258965,3.9,3.9,Moore,Lagoon1,5m,Shallow,Plot3,NA,NA,2022,Lagoon,Lagoon1,plot coordinates from AG,NA,,NA,NA,NA,HostB,HostB,
RRAP-ECO03-2022-Shys-PAPE-BLCH252B_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH252B,batch1,L2,PAPE-BLCH252B,BLCH252B,PAPE,PAPE_BA1S_P1,PAPE_BA1S,-18.5505295,146.4884325,2.5,2.5,Pelorus,Back1,5m,Shallow,Plot1,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,,NA,NA,NA,HostB,HostB,
RRAP-ECO03-2022-Shys-PAPE-BLCH255B_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH255B,batch1,L2,PAPE-BLCH255B,BLCH255B,PAPE,PAPE_BA1S_P1,PAPE_BA1S,-18.5505295,146.4884325,2.5,2.5,Pelorus,Back1,5m,Shallow,Plot1,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,,NA,NA,NA,HostB,HostB,
RRAP-ECO03-2022-Shys-PAPE-BLCH259B_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH259B,batch1,L2,PAPE-BLCH259B,BLCH259B,PAPE,PAPE_BA1S_P2,PAPE_BA1S,-18.55071,146.488428,2.4,2.4,Pelorus,Back1,5m,Shallow,Plot2,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,,NA,NA,NA,HostB,HostB,
RRAP-ECO03-2022-Shys-PAPE-BLCH258B_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH258B,batch1,L2,PAPE-BLCH258B,BLCH258B,PAPE,PAPE_BA1S_P2,PAPE_BA1S,-18.55071,146.488428,2.4,2.4,Pelorus,Back1,5m,Shallow,Plot2,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,,NA,NA,NA,HostB,HostB,
RRAP-ECO03-2022-Shys-PAPE-BLCH262B_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH262B,batch1,L2,PAPE-BLCH262B,BLCH262B,PAPE,PAPE_BA1S_P4,PAPE_BA1S,-18.550977,146.488431,2,2,Pelorus,Back1,5m,Shallow,Plot4,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,,NA,NA,NA,HostB,HostB,
Deepcat-PM-2014-Shys-RUBY-7734_L4,actually 7695,Deepcat-PM-2014-Shys-RUBY-7695,batch2,L4,RUBY-7695,7695,RUBY,NA,NA,-15.69638889,145.7777778,40,40,Ruby,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBY-7684_L4,outlier,Deepcat-PM-2014-Shys-RUBY-7684,batch2,L4,RUBY-7684,7684,RUBY,NA,NA,-15.69638889,145.7777778,40,40,Ruby,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBY-7694_L4,outlier,Deepcat-PM-2014-Shys-RUBY-7694,batch2,L4,RUBY-7694,7694,RUBY,NA,NA,-15.69638889,145.7777778,40,40,Ruby,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBA-7748_L4,"outlier, would make more sense if it was deep",Deepcat-PM-2014-Shys-RUBA-7748,batch2,L4,RUBA-7748,7748,RUBY,NA,NA,-15.69638889,145.7777778,10,10,Ruby,NA,10m,Shallow,NA,NA,NA,NA,Back,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBA-7760_L4,would make more sense if it was deep,Deepcat-PM-2014-Shys-RUBA-7760,batch2,L4,RUBA-7760,7760,RUBY,NA,NA,-15.69638889,145.7777778,10,10,Ruby,NA,10m,Shallow,NA,NA,NA,NA,Back,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBA-7750_L4,would make more sense if it was deep,Deepcat-PM-2014-Shys-RUBA-7750,batch2,L4,RUBA-7750,7750,RUBY,NA,NA,-15.69638889,145.7777778,10,10,Ruby,NA,10m,Shallow,NA,NA,NA,NA,Back,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBA-7752_L4,would make more sense if it was deep,Deepcat-PM-2014-Shys-RUBA-7752,batch2,L4,RUBA-7752,7752,RUBY,NA,NA,-15.69638889,145.7777778,10,10,Ruby,NA,10m,Shallow,NA,NA,NA,NA,Back,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBA-7759_L4,would make more sense if it was deep,Deepcat-PM-2014-Shys-RUBA-7759,batch2,L4,RUBA-7759,7759,RUBY,NA,NA,-15.69638889,145.7777778,10,10,Ruby,NA,10m,Shallow,NA,NA,NA,NA,Back,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBA-7753_L4,would make more sense if it was deep,Deepcat-PM-2014-Shys-RUBA-7753,batch2,L4,RUBA-7753,7753,RUBY,NA,NA,-15.69638889,145.7777778,10,10,Ruby,NA,10m,Shallow,NA,NA,NA,NA,Back,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBA-7741_L4,would make more sense if it was deep,Deepcat-PM-2014-Shys-RUBA-7741,batch2,L4,RUBA-7741,7741,RUBY,NA,NA,-15.69638889,145.7777778,10,10,Ruby,NA,10m,Shallow,NA,NA,NA,NA,Back,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBA-7743_L4,would make more sense if it was deep,Deepcat-PM-2014-Shys-RUBA-7743,batch2,L4,RUBA-7743,7743,RUBY,NA,NA,-15.69638889,145.7777778,10,10,Ruby,NA,10m,Shallow,NA,NA,NA,NA,Back,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBY-7689_L4,,Deepcat-PM-2014-Shys-RUBY-7689,batch2,L4,RUBY-7689,7689,RUBY,NA,NA,-15.69638889,145.7777778,40,40,Ruby,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBY-7692_L4,,Deepcat-PM-2014-Shys-RUBY-7692,batch2,L4,RUBY-7692,7692,RUBY,NA,NA,-15.69638889,145.7777778,40,40,Ruby,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBY-7681_L4,,Deepcat-PM-2014-Shys-RUBY-7681,batch2,L4,RUBY-7681,7681,RUBY,NA,NA,-15.69638889,145.7777778,40,40,Ruby,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBY-7691_L4,,Deepcat-PM-2014-Shys-RUBY-7691,batch2,L4,RUBY-7691,7691,RUBY,NA,NA,-15.69638889,145.7777778,40,40,Ruby,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBY-7682_L4,,Deepcat-PM-2014-Shys-RUBY-7682,batch2,L4,RUBY-7682,7682,RUBY,NA,NA,-15.69638889,145.7777778,40,40,Ruby,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBY-7688_L4,,Deepcat-PM-2014-Shys-RUBY-7688,batch2,L4,RUBY-7688,7688,RUBY,NA,NA,-15.69638889,145.7777778,40,40,Ruby,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBY-7686_L4,,Deepcat-PM-2014-Shys-RUBY-7686,batch2,L4,RUBY-7686,7686,RUBY,NA,NA,-15.69638889,145.7777778,40,40,Ruby,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBY-7693_L4,,Deepcat-PM-2014-Shys-RUBY-7693,batch2,L4,RUBY-7693,7693,RUBY,NA,NA,-15.69638889,145.7777778,40,40,Ruby,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBY-7690_L4,,Deepcat-PM-2014-Shys-RUBY-7690,batch2,L4,RUBY-7690,7690,RUBY,NA,NA,-15.69638889,145.7777778,40,40,Ruby,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBY-7696_L4,,Deepcat-PM-2014-Shys-RUBY-7696,batch2,L4,RUBY-7696,7696,RUBY,NA,NA,-15.69638889,145.7777778,40,40,Ruby,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-SAUN-7982_L4,outlier,Deepcat-PM-2014-Shys-SAUN-7982,batch2,L4,SAUN-7982,7982,SAUN,NA,NA,-11.47666667,144.0627778,40,40,Saunders,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBY-7979_L4,"outlier, incorrectly assinged to Ruby",Deepcat-PM-2014-Shys-SAUN-7979,batch2,L4,SAUN-7979,7979,SAUN,NA,NA,-11.47666667,144.0627778,40,40,Saunders,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
RRAP-ECO03-2023-Shys-CBHE-2823_L1,,RRAP-ECO03-2023-Shys-CBHE-2823,batch1,L1,CBHE-2823,2823,CBHE,CBHE_BA1D_P4,CBHE_BA1D,-23.4281955,151.95204,11.7,11.7,Heron,Back1,10m,Deep,Plot4,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2821_L1,,RRAP-ECO03-2023-Shys-CBHE-2821,batch1,L1,CBHE-2821,2821,CBHE,CBHE_BA1D_P4,CBHE_BA1D,-23.4281955,151.95204,11.7,11.7,Heron,Back1,10m,Deep,Plot4,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2758_L1,,RRAP-ECO03-2023-Shys-CBHE-2758,batch1,L1,CBHE-2758,2758,CBHE,CBHE_BA2D,CBHE_BA2D,-23.434075,151.920269,3,NA,Heron,Back2,5m,Deep,NA,NA,NA,2023,Back,Back2,original coordinates,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2764_L1,,RRAP-ECO03-2023-Shys-CBHE-2764,batch1,L1,CBHE-2764,2764,CBHE,CBHE_BA2D_P2,CBHE_BA2D,-23.43398,151.920474,10.5,10.5,Heron,Back2,10m,Deep,Plot2,NA,NA,2023,Back,Back2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
