decimalLatitude,decimalLongitude,locationID_short,locationID,clusterID_num,clusterID.x,clusterID.y,clusterID.x.x,clusterID.y.y,clusterID
-18.42333,146.98538,KELS,KELS_114,38,NA,NA,KELS_8,NA,KELS_1
-18.42330264,146.985242,KELS,KELS_115,38,NA,NA,KELS_8,NA,KELS_1
-18.423297,146.985356,KELS,KELS_116,38,NA,NA,KELS_8,NA,KELS_1
-18.423287,146.985282,KELS,KELS_117,38,NA,NA,KELS_8,NA,KELS_1
-18.423284,146.985361,KELS,KELS_118,38,NA,NA,KELS_8,NA,KELS_1
-18.423276,146.985239,KELS,KELS_119,38,NA,NA,KELS_8,NA,KELS_1
-18.423273,146.985349,KELS,KELS_120,38,NA,NA,KELS_8,NA,KELS_1
-18.423263,146.985365,KELS,KELS_121,38,NA,NA,KELS_8,NA,KELS_1
-18.42325914,146.985202,KELS,KELS_122,38,NA,NA,KELS_8,NA,KELS_1
-18.4232334,146.9852099,KELS,KELS_123,38,NA,NA,KELS_8,NA,KELS_1
-18.42322,146.985198,KELS,KELS_124,38,NA,NA,KELS_8,NA,KELS_1
-18.42311606,146.985167,KELS,KELS_125,38,KELS_20,KELS_20,KELS_20,NA,KELS_1
-16.0394302,145.6508361,MACK,MACK_1,41,NA,NA,MACK_1,NA,MACK_1
-16.03942056,145.6509333,MACK,MACK_2,41,NA,NA,MACK_1,NA,MACK_1
-16.03941025,145.6508773,MACK,MACK_3,41,NA,NA,MACK_1,NA,MACK_1
-16.03940791,145.6509741,MACK,MACK_4,41,NA,NA,MACK_1,NA,MACK_1
-16.03939785,145.6509673,MACK,MACK_5,41,NA,NA,MACK_1,NA,MACK_1
-16.03934973,145.6509577,MACK,MACK_6,41,NA,NA,MACK_1,NA,MACK_1
-16.03933716,145.6509976,MACK,MACK_7,41,NA,NA,MACK_1,NA,MACK_1
-16.03933096,145.6510354,MACK,MACK_8,41,NA,NA,MACK_1,NA,MACK_1
-16.03932174,145.6510782,MACK,MACK_9,41,NA,NA,MACK_1,NA,MACK_1
-16.03927782,145.6509957,MACK,MACK_10,41,NA,NA,MACK_1,NA,MACK_1
-16.03927195,145.6509903,MACK,MACK_11,41,NA,NA,MACK_1,NA,MACK_1
-16.03926022,145.6511195,MACK,MACK_12,41,NA,NA,MACK_1,NA,MACK_1
-16.03924437,145.6509522,MACK,MACK_13,41,NA,NA,MACK_1,NA,MACK_1
-16.0392427,145.6509493,MACK,MACK_14,41,NA,NA,MACK_1,NA,MACK_1
-16.03923457,145.6509672,MACK,MACK_15,41,NA,NA,MACK_1,NA,MACK_1
-16.03923339,145.6511666,MACK,MACK_16,41,NA,NA,MACK_1,NA,MACK_1
-16.03922392,145.6510724,MACK,MACK_17,41,NA,NA,MACK_1,NA,MACK_1
-16.03922241,145.6509547,MACK,MACK_18,41,NA,NA,MACK_1,NA,MACK_1
-16.03920372,145.650953,MACK,MACK_19,41,NA,NA,MACK_1,NA,MACK_1
-16.03919081,145.6511551,MACK,MACK_20,41,NA,NA,MACK_1,NA,MACK_1
-16.03918905,145.6510447,MACK,MACK_21,41,NA,NA,MACK_1,NA,MACK_1
-16.03918126,145.6510126,MACK,MACK_22,41,NA,NA,MACK_1,NA,MACK_1
-16.03917782,145.6509124,MACK,MACK_23,41,NA,NA,MACK_1,NA,MACK_1
-16.03916944,145.6510051,MACK,MACK_24,41,NA,NA,MACK_1,NA,MACK_1
-16.03916517,145.6510868,MACK,MACK_25,41,NA,NA,MACK_1,NA,MACK_1
-16.03915846,145.6511107,MACK,MACK_26,41,NA,NA,MACK_1,NA,MACK_1
-16.03914882,145.6509854,MACK,MACK_27,41,NA,NA,MACK_1,NA,MACK_1
-16.03914237,145.651096,MACK,MACK_28,41,NA,NA,MACK_1,NA,MACK_1
-16.03913574,145.6511559,MACK,MACK_29,41,NA,NA,MACK_1,NA,MACK_1
-16.03912083,145.6509816,MACK,MACK_30,41,NA,NA,MACK_1,NA,MACK_1
-16.03910021,145.6510471,MACK,MACK_31,41,NA,NA,MACK_1,NA,MACK_1
-16.03909358,145.6509169,MACK,MACK_32,41,NA,NA,MACK_1,NA,MACK_1
-16.03907179,145.6510109,MACK,MACK_33,41,NA,NA,MACK_1,NA,MACK_1
-16.03906198,145.6510997,MACK,MACK_34,41,NA,NA,MACK_1,NA,MACK_1
-16.03903533,145.6509726,MACK,MACK_35,41,NA,NA,MACK_1,NA,MACK_1
-16.03901823,145.6511206,MACK,MACK_36,41,NA,NA,MACK_1,NA,MACK_1
-16.03898898,145.6510248,MACK,MACK_37,41,NA,NA,MACK_1,NA,MACK_1
-16.03895981,145.6510985,MACK,MACK_38,41,NA,NA,MACK_1,NA,MACK_1
-16.03895889,145.6510878,MACK,MACK_39,41,NA,NA,MACK_1,NA,MACK_1
-16.03893064,145.6510103,MACK,MACK_40,41,NA,NA,MACK_1,NA,MACK_1
-16.038926,145.651066,MACK,MACK_41,41,NA,NA,MACK_1,NA,MACK_1
-16.038921,145.651154,MACK,MACK_42,41,NA,NA,MACK_1,NA,MACK_1
-16.038918,145.651119,MACK,MACK_43,41,NA,NA,MACK_1,NA,MACK_1
-16.038916,145.651136,MACK,MACK_44,41,NA,NA,MACK_1,NA,MACK_1
-16.038913,145.651157,MACK,MACK_45,41,NA,NA,MACK_1,NA,MACK_1
-16.03891253,145.6511143,MACK,MACK_46,41,NA,NA,MACK_1,NA,MACK_1
-16.03891,145.651106,MACK,MACK_47,41,NA,NA,MACK_1,NA,MACK_1
-16.03890013,145.6510103,MACK,MACK_48,41,NA,NA,MACK_1,NA,MACK_1
-16.038896,145.651138,MACK,MACK_49,41,NA,NA,MACK_1,NA,MACK_1
-16.038882,145.65113,MACK,MACK_50,41,NA,NA,MACK_1,NA,MACK_1
-16.038878,145.651151,MACK,MACK_51,41,NA,NA,MACK_1,NA,MACK_1
-16.038874,145.65117,MACK,MACK_52,41,NA,NA,MACK_1,NA,MACK_1
-16.038872,145.651099,MACK,MACK_53,41,NA,NA,MACK_1,NA,MACK_1
-16.038871,145.651063,MACK,MACK_54,41,NA,NA,MACK_1,NA,MACK_1
-16.038871,145.651172,MACK,MACK_55,41,NA,NA,MACK_1,NA,MACK_1
-16.03887,145.651082,MACK,MACK_56,41,NA,NA,MACK_1,NA,MACK_1
-16.038867,145.651216,MACK,MACK_57,41,NA,NA,MACK_1,NA,MACK_1
-16.038865,145.651194,MACK,MACK_58,41,NA,NA,MACK_1,NA,MACK_1
-16.038863,145.651225,MACK,MACK_59,41,NA,NA,MACK_1,NA,MACK_1
-16.038861,145.651089,MACK,MACK_60,41,NA,NA,MACK_1,NA,MACK_1
-16.03886,145.651099,MACK,MACK_61,41,NA,NA,MACK_1,NA,MACK_1
-16.038856,145.65124,MACK,MACK_62,41,NA,NA,MACK_1,NA,MACK_1
-16.03885453,145.6510613,MACK,MACK_63,41,NA,NA,MACK_1,NA,MACK_1
-16.038842,145.651248,MACK,MACK_64,41,NA,NA,MACK_1,NA,MACK_1
-16.038837,145.651247,MACK,MACK_65,41,NA,NA,MACK_1,NA,MACK_1
-16.03883165,145.6511304,MACK,MACK_66,41,NA,NA,MACK_1,NA,MACK_1
-16.03883,145.651114,MACK,MACK_67,41,NA,NA,MACK_1,NA,MACK_1
-16.038828,145.651238,MACK,MACK_68,41,NA,NA,MACK_1,NA,MACK_1
-16.03882553,145.6511571,MACK,MACK_69,41,NA,NA,MACK_1,NA,MACK_1
-16.038811,145.651235,MACK,MACK_70,41,NA,NA,MACK_1,NA,MACK_1
-16.03880625,145.6511914,MACK,MACK_71,41,NA,NA,MACK_1,NA,MACK_1
-16.038796,145.651102,MACK,MACK_72,41,NA,NA,MACK_1,NA,MACK_1
-16.038794,145.651201,MACK,MACK_73,41,NA,NA,MACK_1,NA,MACK_1
-16.03878488,145.6511149,MACK,MACK_74,41,NA,NA,MACK_1,NA,MACK_1
-16.038784,145.651278,MACK,MACK_75,41,NA,NA,MACK_1,NA,MACK_1
-16.038782,145.651236,MACK,MACK_76,41,NA,NA,MACK_1,NA,MACK_1
-16.03878,145.651111,MACK,MACK_77,41,NA,NA,MACK_1,NA,MACK_1
-16.038777,145.651192,MACK,MACK_78,41,NA,NA,MACK_1,NA,MACK_1
-16.038776,145.651205,MACK,MACK_79,41,NA,NA,MACK_1,NA,MACK_1
-16.038775,145.651189,MACK,MACK_80,41,NA,NA,MACK_1,NA,MACK_1
-16.038773,145.65127,MACK,MACK_81,41,NA,NA,MACK_1,NA,MACK_1
-16.038773,145.65131,MACK,MACK_82,41,NA,NA,MACK_1,NA,MACK_1
-16.03877,145.651254,MACK,MACK_83,41,NA,NA,MACK_1,NA,MACK_1
-16.038768,145.651189,MACK,MACK_84,41,NA,NA,MACK_1,NA,MACK_1
-16.03876652,145.6512292,MACK,MACK_85,41,NA,NA,MACK_1,NA,MACK_1
-16.03875982,145.6512315,MACK,MACK_86,41,NA,NA,MACK_1,NA,MACK_1
-16.038754,145.651355,MACK,MACK_87,41,NA,NA,MACK_1,NA,MACK_1
-16.038752,145.65123,MACK,MACK_88,41,NA,NA,MACK_1,NA,MACK_1
-16.038748,145.651243,MACK,MACK_89,41,NA,NA,MACK_1,NA,MACK_1
-16.03874188,145.6511755,MACK,MACK_90,41,NA,NA,MACK_1,NA,MACK_1
-16.038737,145.651368,MACK,MACK_91,41,NA,NA,MACK_1,NA,MACK_1
-16.038734,145.651261,MACK,MACK_92,41,NA,NA,MACK_1,NA,MACK_1
-16.038734,145.65131,MACK,MACK_93,41,NA,NA,MACK_1,NA,MACK_1
-16.038732,145.651241,MACK,MACK_94,41,NA,NA,MACK_1,NA,MACK_1
-16.038732,145.651283,MACK,MACK_95,41,NA,NA,MACK_1,NA,MACK_1
-16.03873,145.65128,MACK,MACK_96,41,NA,NA,MACK_1,NA,MACK_1
-16.038729,145.651233,MACK,MACK_97,41,NA,NA,MACK_1,NA,MACK_1
-16.03872788,145.6511892,MACK,MACK_98,41,NA,NA,MACK_1,NA,MACK_1
-16.038726,145.651299,MACK,MACK_99,41,NA,NA,MACK_1,NA,MACK_1
-16.038723,145.651377,MACK,MACK_100,41,NA,NA,MACK_1,NA,MACK_1
-16.038721,145.651278,MACK,MACK_101,41,NA,NA,MACK_1,NA,MACK_1
-16.03871,145.651384,MACK,MACK_102,41,NA,NA,MACK_1,NA,MACK_1
-16.038702,145.651301,MACK,MACK_103,41,NA,NA,MACK_1,NA,MACK_1
-16.038701,145.651265,MACK,MACK_104,41,NA,NA,MACK_1,NA,MACK_1
-16.03870047,145.6512437,MACK,MACK_105,41,NA,NA,MACK_1,NA,MACK_1
-16.038696,145.651379,MACK,MACK_106,41,NA,NA,MACK_1,NA,MACK_1
-16.038695,145.651277,MACK,MACK_107,41,NA,NA,MACK_1,NA,MACK_1
-16.03868,145.651315,MACK,MACK_108,41,NA,NA,MACK_1,NA,MACK_1
-16.038669,145.651398,MACK,MACK_109,41,NA,NA,MACK_1,NA,MACK_1
-16.03865311,145.6513126,MACK,MACK_110,41,NA,NA,MACK_1,NA,MACK_1
-16.038648,145.6513682,MACK,MACK_111,41,NA,NA,MACK_1,NA,MACK_1
-16.038646,145.651393,MACK,MACK_112,41,NA,NA,MACK_1,NA,MACK_1
-16.03864574,145.6512951,MACK,MACK_113,41,NA,NA,MACK_1,NA,MACK_1
-16.03864,145.651321,MACK,MACK_114,41,NA,NA,MACK_1,NA,MACK_1
-16.038632,145.651362,MACK,MACK_115,41,NA,NA,MACK_1,NA,MACK_1
-16.03860232,145.6514855,MACK,MACK_116,41,NA,NA,MACK_1,NA,MACK_1
-16.03854071,145.6527676,MACK,MACK_117,41,NA,NA,MACK_2,NA,MACK_1
-16.0385071,145.6528322,MACK,MACK_118,41,NA,NA,MACK_2,NA,MACK_1
-16.03839411,145.6524814,MACK,MACK_119,41,NA,NA,MACK_3,NA,MACK_1
-16.03837106,145.65151410000001,MACK,MACK_120,41,MACK_4,MACK_4,MACK_4,NA,MACK_1
-16.03833578,145.6524616,MACK,MACK_121,41,NA,NA,MACK_3,NA,MACK_1
-16.03832932,145.6523507,MACK,MACK_122,41,NA,NA,MACK_3,NA,MACK_1
-16.03828188,145.652303,MACK,MACK_123,41,NA,NA,MACK_3,NA,MACK_1
-16.03828113,145.6516184,MACK,MACK_124,41,MACK_5,MACK_5,MACK_5,NA,MACK_1
-16.03826746,145.6520017,MACK,MACK_125,41,NA,NA,MACK_3,NA,MACK_1
-16.03826604,145.6522356,MACK,MACK_126,41,NA,NA,MACK_3,NA,MACK_1
-16.03826235,145.6519396,MACK,MACK_127,41,NA,NA,MACK_3,NA,MACK_1
-16.03825456,145.6522173,MACK,MACK_128,41,NA,NA,MACK_3,NA,MACK_1
-16.03825422,145.6518467,MACK,MACK_129,41,NA,NA,MACK_3,NA,MACK_1
-16.03824089,145.6520632,MACK,MACK_130,41,NA,NA,MACK_3,NA,MACK_1
-16.03823947,145.6519349,MACK,MACK_131,41,NA,NA,MACK_3,NA,MACK_1
-16.03821063,145.6518355,MACK,MACK_132,41,NA,NA,MACK_3,NA,MACK_1
-16.0382103,145.652194,MACK,MACK_133,41,NA,NA,MACK_3,NA,MACK_1
-16.03820728,145.6521056,MACK,MACK_134,41,NA,NA,MACK_3,NA,MACK_1
-16.03820284,145.6521111,MACK,MACK_135,41,NA,NA,MACK_3,NA,MACK_1
-16.03819295,145.6519614,MACK,MACK_136,41,NA,NA,MACK_3,NA,MACK_1
-16.03819052,145.6521654,MACK,MACK_137,41,NA,NA,MACK_3,NA,MACK_1
-16.03818507,145.6518647,MACK,MACK_138,41,NA,NA,MACK_3,NA,MACK_1
-16.03817912,145.6521183,MACK,MACK_139,41,NA,NA,MACK_3,NA,MACK_1
-16.03817753,145.6521141,MACK,MACK_140,41,NA,NA,MACK_3,NA,MACK_1
-16.03817233,145.6517735,MACK,MACK_141,41,NA,NA,MACK_3,NA,MACK_1
-16.03817233,145.6518975,MACK,MACK_142,41,NA,NA,MACK_3,NA,MACK_1
-16.03816705,145.6517438,MACK,MACK_143,41,NA,NA,MACK_3,NA,MACK_1
-16.03816428,145.6517593,MACK,MACK_144,41,NA,NA,MACK_3,NA,MACK_1
-16.03816143,145.6518095,MACK,MACK_145,41,NA,NA,MACK_3,NA,MACK_1
-14.78067999,145.3578195,MART,MART_1,42,NA,NA,MART_1,NA,MART_1
-14.78066775,145.3578024,MART,MART_2,42,NA,NA,MART_1,NA,MART_1
-14.78066113,145.3578278,MART,MART_3,42,NA,NA,MART_1,NA,MART_1
-14.78064462,145.3577854,MART,MART_4,42,NA,NA,MART_1,NA,MART_1
-14.78063615,145.3577796,MART,MART_5,42,NA,NA,MART_1,NA,MART_1
-14.78063188,145.357756,MART,MART_6,42,NA,NA,MART_1,NA,MART_1
-14.78059952,145.3577995,MART,MART_7,42,NA,NA,MART_1,NA,MART_1
-14.78056608,145.3578337,MART,MART_8,42,NA,NA,MART_1,NA,MART_1
-14.78055149,145.3578359,MART,MART_9,42,NA,NA,MART_1,NA,MART_1
-14.78050497,145.3577807,MART,MART_10,42,NA,NA,MART_1,NA,MART_1
-14.78048821,145.3582649,MART,MART_11,42,MART_2,MART_2,MART_2,NA,MART_1
-14.78046617,145.3578927,MART,MART_12,42,NA,NA,MART_1,NA,MART_1
-14.78046499,145.3594752,MART,MART_13,42,NA,NA,MART_3,NA,MART_1
-14.78043767,145.3580834,MART,MART_14,42,MART_4,MART_4,MART_4,NA,MART_1
-14.7804354,145.3594667,MART,MART_15,42,NA,NA,MART_3,NA,MART_1
-14.78043096,145.3594595,MART,MART_16,42,NA,NA,MART_3,NA,MART_1
-14.78043096,145.3595575,MART,MART_17,42,NA,NA,MART_3,NA,MART_1
-14.78040464,145.3595192,MART,MART_18,42,NA,NA,MART_3,NA,MART_1
-14.78040028,145.3578885,MART,MART_19,42,NA,NA,MART_1,NA,MART_1
-14.78039961,145.359542,MART,MART_20,42,NA,NA,MART_3,NA,MART_1
-14.78039358,145.3594182,MART,MART_21,42,NA,NA,MART_3,NA,MART_1
-14.78037556,145.3583258,MART,MART_22,42,NA,NA,MART_5,NA,MART_1
-14.7803691,145.3582881,MART,MART_23,42,NA,NA,MART_5,NA,MART_1
-14.78036877,145.3594336,MART,MART_24,42,NA,NA,MART_3,NA,MART_1
-14.78036868,145.3593773,MART,MART_25,42,NA,NA,MART_3,NA,MART_1
-14.78034429,145.359567,MART,MART_26,42,NA,NA,MART_3,NA,MART_1
-14.78034278,145.3578964,MART,MART_27,42,NA,NA,MART_1,NA,MART_1
-14.78033801,145.3582035,MART,MART_28,42,NA,NA,MART_5,NA,MART_1
-14.78033298,145.3581133,MART,MART_29,42,NA,NA,MART_5,NA,MART_1
-14.78032946,145.358016,MART,MART_30,42,NA,NA,MART_5,NA,MART_1
-14.78032736,145.3584102,MART,MART_31,42,NA,NA,MART_5,NA,MART_1
-14.78032493,145.3585006,MART,MART_32,42,NA,NA,MART_5,NA,MART_1
-14.7803204,145.3580459,MART,MART_33,42,NA,NA,MART_5,NA,MART_1
-14.78031814,145.3580776,MART,MART_34,42,NA,NA,MART_5,NA,MART_1
-14.78031655,145.359367,MART,MART_35,42,NA,NA,MART_3,NA,MART_1
-14.78031009,145.3596253,MART,MART_36,42,NA,NA,MART_3,NA,MART_1
-14.78030423,145.3584325,MART,MART_37,42,NA,NA,MART_5,NA,MART_1
-14.78029576,145.3595756,MART,MART_38,42,NA,NA,MART_3,NA,MART_1
-14.78029107,145.3580329,MART,MART_39,42,NA,NA,MART_5,NA,MART_1
-14.78028084,145.3596288,MART,MART_40,42,NA,NA,MART_3,NA,MART_1
-14.78026777,145.3596253,MART,MART_41,42,NA,NA,MART_3,NA,MART_1
-14.78026601,145.3582501,MART,MART_42,42,NA,NA,MART_5,NA,MART_1
-14.78024681,145.3593683,MART,MART_43,42,NA,NA,MART_3,NA,MART_1
-14.78023273,145.3596126,MART,MART_44,42,NA,NA,MART_3,NA,MART_1
-14.78019325,145.3596426,MART,MART_45,42,NA,NA,MART_3,NA,MART_1
-14.78017515,145.3596584,MART,MART_46,42,NA,NA,MART_3,NA,MART_1
-14.7801681,145.3583618,MART,MART_47,42,NA,NA,MART_3,NA,MART_1
-14.780162,145.358309,MART,MART_48,42,NA,NA,MART_3,NA,MART_1
-14.78014673,145.3596696,MART,MART_49,42,NA,NA,MART_3,NA,MART_1
-14.780142,145.358348,MART,MART_50,42,NA,NA,MART_3,NA,MART_1
-14.780139,145.358351,MART,MART_51,42,NA,NA,MART_3,NA,MART_1
-14.78013818,145.358499,MART,MART_52,42,NA,NA,MART_3,NA,MART_1
-14.78013483,145.3596302,MART,MART_53,42,NA,NA,MART_3,NA,MART_1
-14.78012754,145.3593483,MART,MART_54,42,MART_6,MART_6,MART_6,NA,MART_1
-14.780121,145.358541,MART,MART_55,42,NA,NA,MART_3,NA,MART_1
-14.780114,145.358814,MART,MART_56,42,NA,NA,MART_3,NA,MART_1
-14.78011345,145.3596182,MART,MART_57,42,NA,NA,MART_3,NA,MART_1
-14.780109,145.358393,MART,MART_58,42,NA,NA,MART_3,NA,MART_1
-14.78010306,145.358533,MART,MART_59,42,NA,NA,MART_3,NA,MART_1
-14.780100880000001,145.3596059,MART,MART_60,42,NA,NA,MART_3,NA,MART_1
-14.7801,145.358501,MART,MART_61,42,NA,NA,MART_3,NA,MART_1
-14.780096,145.358857,MART,MART_62,42,NA,NA,MART_3,NA,MART_1
-14.780093,145.358165,MART,MART_63,42,NA,NA,MART_7,NA,MART_1
-14.78008982,145.3595805,MART,MART_64,42,NA,NA,MART_3,NA,MART_1
-14.780086,145.358066,MART,MART_65,42,NA,NA,MART_7,NA,MART_1
-14.780084,145.358902,MART,MART_66,42,NA,NA,MART_3,NA,MART_1
-14.78008202,145.3595543,MART,MART_67,42,NA,NA,MART_3,NA,MART_1
-14.780078,145.358134,MART,MART_68,42,NA,NA,MART_7,NA,MART_1
-14.780078,145.358833,MART,MART_69,42,NA,NA,MART_3,NA,MART_1
-14.7800775,145.359509,MART,MART_70,42,NA,NA,MART_3,NA,MART_1
-14.780077,145.358147,MART,MART_71,42,NA,NA,MART_7,NA,MART_1
-14.780076,145.35883,MART,MART_72,42,NA,NA,MART_3,NA,MART_1
-14.78007331,145.3595384,MART,MART_73,42,NA,NA,MART_3,NA,MART_1
-14.78007,145.358059,MART,MART_74,42,NA,NA,MART_7,NA,MART_1
-14.78007,145.358492,MART,MART_75,42,NA,NA,MART_3,NA,MART_1
-14.78006174,145.3594833,MART,MART_76,42,NA,NA,MART_3,NA,MART_1
-14.780058,145.358815,MART,MART_77,42,NA,NA,MART_3,NA,MART_1
-14.780057,145.358544,MART,MART_78,42,NA,NA,MART_3,NA,MART_1
-14.780056,145.358422,MART,MART_79,42,NA,NA,MART_3,NA,MART_1
-14.78004,145.358834,MART,MART_80,42,NA,NA,MART_3,NA,MART_1
-14.780039,145.358513,MART,MART_81,42,NA,NA,MART_3,NA,MART_1
-14.780039,145.358655,MART,MART_82,42,NA,NA,MART_3,NA,MART_1
-14.780038,145.3587,MART,MART_83,42,NA,NA,MART_3,NA,MART_1
-14.780034,145.357997,MART,MART_84,42,NA,NA,MART_7,NA,MART_1
-14.780029,145.358953,MART,MART_85,42,NA,NA,MART_3,NA,MART_1
-14.780026,145.358649,MART,MART_86,42,NA,NA,MART_3,NA,MART_1
-14.78002327,145.3590894,MART,MART_87,42,NA,NA,MART_3,NA,MART_1
-14.780018,145.358709,MART,MART_88,42,NA,NA,MART_3,NA,MART_1
-14.780017,145.358635,MART,MART_89,42,NA,NA,MART_3,NA,MART_1
-14.78001639,145.3588786,MART,MART_90,42,NA,NA,MART_3,NA,MART_1
-14.780013,145.358643,MART,MART_91,42,NA,NA,MART_3,NA,MART_1
-14.780008,145.35864,MART,MART_92,42,NA,NA,MART_3,NA,MART_1
-14.78000206,145.3593995,MART,MART_93,42,NA,NA,MART_3,NA,MART_1
-14.779999,145.358772,MART,MART_94,42,NA,NA,MART_3,NA,MART_1
-14.779994,145.358974,MART,MART_95,42,NA,NA,MART_3,NA,MART_1
-14.779982,145.358715,MART,MART_96,42,NA,NA,MART_3,NA,MART_1
-14.779981,145.358601,MART,MART_97,42,NA,NA,MART_3,NA,MART_1
-14.779979,145.358622,MART,MART_98,42,NA,NA,MART_3,NA,MART_1
-14.779973,145.359,MART,MART_99,42,NA,NA,MART_3,NA,MART_1
-14.779961,145.358646,MART,MART_100,42,NA,NA,MART_3,NA,MART_1
-14.779959,145.359026,MART,MART_101,42,NA,NA,MART_3,NA,MART_1
-14.77995889,145.3587718,MART,MART_102,42,NA,NA,MART_3,NA,MART_1
-14.779949,145.358759,MART,MART_103,42,NA,NA,MART_3,NA,MART_1
-14.779941,145.359033,MART,MART_104,42,NA,NA,MART_3,NA,MART_1
-14.779941,145.359297,MART,MART_105,42,NA,NA,MART_3,NA,MART_1
-14.7799366,145.3590635,MART,MART_106,42,NA,NA,MART_3,NA,MART_1
-14.779934,145.359128,MART,MART_107,42,NA,NA,MART_3,NA,MART_1
-14.77992696,145.3592377,MART,MART_108,42,NA,NA,MART_3,NA,MART_1
-14.7799231,145.3588682,MART,MART_109,42,NA,NA,MART_3,NA,MART_1
-14.77992,145.359144,MART,MART_110,42,NA,NA,MART_3,NA,MART_1
-14.779905,145.359415,MART,MART_111,42,NA,NA,MART_3,NA,MART_1
-14.779903,145.359425,MART,MART_112,42,NA,NA,MART_3,NA,MART_1
-14.779902,145.359313,MART,MART_113,42,NA,NA,MART_3,NA,MART_1
-14.7799,145.359159,MART,MART_114,42,NA,NA,MART_3,NA,MART_1
-14.779897,145.359313,MART,MART_115,42,NA,NA,MART_3,NA,MART_1
-14.779885,145.359329,MART,MART_116,42,NA,NA,MART_3,NA,MART_1
-14.779884,145.359423,MART,MART_117,42,NA,NA,MART_3,NA,MART_1
-14.77987801,145.3588843,MART,MART_118,42,NA,NA,MART_3,NA,MART_1
-14.77987382,145.3592046,MART,MART_119,42,NA,NA,MART_3,NA,MART_1
-14.779871,145.359357,MART,MART_120,42,NA,NA,MART_3,NA,MART_1
-14.77986418,145.3593209,MART,MART_121,42,NA,NA,MART_3,NA,MART_1
-14.779861,145.359173,MART,MART_122,42,NA,NA,MART_3,NA,MART_1
-14.779848,145.359258,MART,MART_123,42,NA,NA,MART_3,NA,MART_1
-14.77984,145.359423,MART,MART_124,42,NA,NA,MART_3,NA,MART_1
-14.779832,145.359245,MART,MART_125,42,NA,NA,MART_3,NA,MART_1
-14.779821,145.359473,MART,MART_126,42,NA,NA,MART_3,NA,MART_1
-14.77981707,145.3592987,MART,MART_127,42,NA,NA,MART_3,NA,MART_1
-14.77981514,145.3591928,MART,MART_128,42,NA,NA,MART_3,NA,MART_1
-14.77980886,145.3591423,MART,MART_129,42,NA,NA,MART_3,NA,MART_1
-14.77978648,145.3594006,MART,MART_130,42,NA,NA,MART_3,NA,MART_1
-14.779762,145.359547,MART,MART_131,42,NA,NA,MART_3,NA,MART_1
-14.779761,145.35957199999999,MART,MART_132,42,NA,NA,MART_3,NA,MART_1
-14.77975328,145.3594316,MART,MART_133,42,NA,NA,MART_3,NA,MART_1
-14.77974775,145.3595074,MART,MART_134,42,NA,NA,MART_3,NA,MART_1
-14.77974088,145.359632,MART,MART_135,42,NA,NA,MART_3,NA,MART_1
-14.779699,145.359733,MART,MART_136,42,NA,NA,MART_3,NA,MART_1
-14.77965991,145.359936,MART,MART_137,42,NA,NA,MART_8,NA,MART_1
-14.7795978,145.3599456,MART,MART_138,42,NA,NA,MART_8,NA,MART_1
-14.77953334,145.3605418,MART,MART_139,42,MART_9,MART_9,MART_9,NA,MART_1
-14.77942924,145.3601277,MART,MART_140,42,NA,NA,MART_10,NA,MART_1
-14.77942522,145.3602739,MART,MART_141,42,NA,NA,MART_10,NA,MART_1
-14.77937635,145.3601987,MART,MART_142,42,NA,NA,MART_10,NA,MART_1
-14.77910587,145.3608177,MART,MART_143,43,NA,NA,MART_11,NA,MART_2
-14.77906303,145.3607222,MART,MART_144,43,NA,NA,MART_11,NA,MART_2
-18.27838,147.37922,MYRM,MYRM_1,44,MYRM_1,MYRM_1,MYRM_1,NA,MYRM_1
-18.27819396,147.3789882,MYRM,MYRM_2,44,NA,NA,MYRM_2,NA,MYRM_1
-18.27817678,147.3789961,MYRM,MYRM_3,44,NA,NA,MYRM_2,NA,MYRM_1
-18.2781616,147.3793314,MYRM,MYRM_4,44,NA,NA,MYRM_3,NA,MYRM_1
-18.27814241,147.3794371,MYRM,MYRM_5,44,NA,NA,MYRM_3,NA,MYRM_1
-18.27814191,147.3793548,MYRM,MYRM_6,44,NA,NA,MYRM_3,NA,MYRM_1
-18.27814065,147.3793501,MYRM,MYRM_7,44,NA,NA,MYRM_3,NA,MYRM_1
-18.27811911,147.3794505,MYRM,MYRM_8,44,NA,NA,MYRM_3,NA,MYRM_1
-18.27811022,147.3788917,MYRM,MYRM_9,44,NA,NA,MYRM_2,NA,MYRM_1
-18.27810628,147.3789045,MYRM,MYRM_10,44,NA,NA,MYRM_2,NA,MYRM_1
-18.27809949,147.3789341,MYRM,MYRM_11,44,NA,NA,MYRM_2,NA,MYRM_1
-18.27807058,147.3792812,MYRM,MYRM_12,44,NA,NA,MYRM_3,NA,MYRM_1
-18.2780461,147.3791772,MYRM,MYRM_13,44,NA,NA,MYRM_3,NA,MYRM_1
-18.27802163,147.3788529,MYRM,MYRM_14,44,NA,NA,MYRM_2,NA,MYRM_1
-18.27798642,147.3789643,MYRM,MYRM_15,44,NA,NA,MYRM_2,NA,MYRM_1
-18.27798609,147.3789681,MYRM,MYRM_16,44,NA,NA,MYRM_2,NA,MYRM_1
-18.27797921,147.3787955,MYRM,MYRM_17,44,NA,NA,MYRM_2,NA,MYRM_1
